idJobItem,itemID,itemName,itemDescription,itemCode,itemWeight,itemUnit,deleted,itemWeight_loaded
1493762,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1493767,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1507282,1875,Waste Bag Set up Additional (WasteBagSetupAdditionalNEW),Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,2.0,Number,0,2.000
1587176,2916,Driveway Top-Up (Driveway Top-Up),Driveway Top-Up,Driveway Top-Up,1.0,Number,0,
1570366,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1458218,3108,SFS550 50 x 14mm AGGREGATE  (POT WASH) (126134),SFS550 50 x 14mm AGGREGATE  (POT WASH),126134,3.0,Number,0,3.000
1480092,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1487622,1589,Brick Bag Pick Up - 1m3 (Brick Bag Pick Up - 1m3),Brick Bag Pick Up - 1m3,Brick Bag Pick Up - 1m3,1.0,Number,0,1.000
1480192,1768,Final Stage (Final Stage NEW),Final Stage,Final Stage NEW,1.0,Number,0,1.000
1480197,1899,Final Handover - Bobcat Work 1 hr (FinalHandover-BobcatWorkNEW),Final Handover - Bobcat Work 1 hr,FinalHandover-BobcatWorkNEW,1.0,Number,0,1.000
1480202,1920,Final Handover - Labour Work 1 hr (FinalHandover-LabourWorkNEW),Final Handover - Labour Work 1 hr,FinalHandover-LabourWorkNEW,1.0,Number,0,1.000
1533911,2861,SAND - WHITE BRICKLAYERS LOOSE (124444),SAND - WHITE BRICKLAYERS LOOSE,124444,2.0,Tonne,0,2.000
1499242,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,100.000
1499247,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,10.000
1499252,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1535906,1768,Final Stage (Final Stage NEW),Final Stage,Final Stage NEW,1.0,Number,0,1.000
1413506,1917,Steel Pick Up Allowance (Steel Pick Up Allowance NEW),Steel Pick Up Allowance,Steel Pick Up Allowance NEW,1.0,Number,0,1.000
1413511,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,1.000
1547776,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1485942,1804,Timber removal per kilo (TimberremovalperkiloNEW),Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,
1485947,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,
1485952,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1551751,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1533486,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1533491,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1523397,1795,Slab Stage (Slab Stage New),Slab Stage,Slab Stage New,1.0,Number,0,
1540366,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,0.000
1540371,1804,Timber removal per kilo (TimberremovalperkiloNEW),Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,0.000
1540376,1810,Unbranded Pallet removal per pallet (UnbrandedPalletperpalletNEW),Unbranded Pallet removal per pallet,UnbrandedPalletperpalletNEW,1.0,Number,0,0.000
1540381,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,0.000
1540386,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1482232,1875,Waste Bag Set up Additional (WasteBagSetupAdd,Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,1.000
1516077,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1513522,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1513527,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,2.000
1548756,1777,Labour Hire x 1 per hour charge (Labourhirex1perhourchargeNEW),Labour Hire x 1 per hour charge,Labourhirex1perhourchargeNEW,1.0,Number,0,1.000
1495782,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,0.000
1495787,1744,Brick/Tile/Concrete Bag Set Up 1m3 (B/T/CBagt,Brick/Tile/Concrete Bag Set Up 1m3,B/T/CBagtSetUp1m3NEW,1.0,Number,0,1.000
1545856,1875,Waste Bag Set up Additional (WasteBagSetupAdditionalNEW),Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,1.000
1545861,1857,Waste Bag Pick up charge (WasteBagPickupCharge NEW),Waste Bag Pick up charge,WasteBagPickupCharge NEW,1.0,Number,0,1.000
1575281,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1472042,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1514102,1741,Brick/Tile/Concrete Bag Pick up 1m3 (B/T/CBagPickup1m3NEW),Brick/Tile/Concrete Bag Pick up 1m3,B/T/CBagPickup1m3NEW,2.0,Number,0,
1526257,1759,Brick/Cladding Stage (Brick/Cladding Stage NE,Brick/Cladding Stage,Brick/Cladding Stage NEW,1.0,Number,0,1.000
1550071,1777,Labour Hire x 1 per hour charge (Labourhirex1perhourchargeNEW),Labour Hire x 1 per hour charge,Labourhirex1perhourchargeNEW,1.0,Number,0,1.000
1536876,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1536881,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,2.0,Number,0,2.000
1483832,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,
1483837,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,
1550596,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,
1550601,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,
1550606,1744,Brick/Tile/Concrete Bag Set Up 1m3 (B/T/CBagtSetUp1m3NEW),Brick/Tile/Concrete Bag Set Up 1m3,B/T/CBagtSetUp1m3NEW,1.0,Number,0,
1550611,1741,Brick/Tile/Concrete Bag Pick up 1m3 (B/T/CBagPickup1m3NEW),Brick/Tile/Concrete Bag Pick up 1m3,B/T/CBagPickup1m3NEW,1.0,Number,0,
1532396,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1475862,661,Delivery Fee (Delivery Fee),Delivery Fee,Delivery Fee,1.0,Number,0,1.000
1475867,2828,CORE/BLOCK FILL IN A BULKA BAG (124473),CORE/BLOCK FILL IN A BULKA BAG,124473,3.0,Number,0,3.000
1475872,70,20 KG Bag Cement General Purpose - Eureka Type A (CGP  20kg -124440),20 KG Bag Cement General Purpose - Eureka Type A,CGP  20kg -124440,25.0,Number,0,25.000
1558426,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1559001,1845,1st Waste Bag Set up (1stWasteBagtSetupNEW),1st Waste Bag Set up,1stWasteBagtSetupNEW,1.0,Number,0,1.000
1563966,1857,Waste Bag Pick up charge (WasteBagPickupCharge NEW),Waste Bag Pick up charge,WasteBagPickupCharge NEW,1.0,Number,0,1.000
1566371,1902,Framing Stage (Framing Stage NEW),Framing Stage,Framing Stage NEW,1.0,Number,0,1.000
1566376,1804,Timber removal per kilo (TimberremovalperkiloNEW),Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,0.000
1566381,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,130.000
1462818,1741,Brick/Tile/Concrete Bag Pick up 1m3 (B/T/CBag,Brick/Tile/Concrete Bag Pick up 1m3,B/T/CBagPickup1m3NEW,2.0,Number,0,2.000
1549866,1845,1st Waste Bag Set up (1stWasteBagtSetupNEW),1st Waste Bag Set up,1stWasteBagtSetupNEW,1.0,Number,0,1.000
1514047,1908,Scaffold Down - Bobcat Work 1.5hrs (ScaffoldDown-BobcatWorkNEW),Scaffold Down - Bobcat Work 1.5hrs,ScaffoldDown-BobcatWorkNEW,1.5,Number,0,1.500
1514052,1923,Scaffold Down - Labour Work 1.5hrs (ScaffoldDown-LabourWorkNEW),Scaffold Down - Labour Work 1.5hrs,ScaffoldDown-LabourWorkNEW,1.5,Number,0,1.500
1541481,2916,Driveway Top-Up (Driveway Top-Up),Driveway Top-Up,Driveway Top-Up,1.0,Number,0,1.000
1568286,1795,Slab Stage (Slab Stage New),Slab Stage,Slab Stage New,1.0,Number,0,
1568291,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,
1568296,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,
1485352,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1524537,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,160.000
1524542,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,0.000
1524547,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1532426,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,0.000
1532431,1810,Unbranded Pallet removal per pallet (Unbrande,Unbranded Pallet removal per pallet,UnbrandedPalletperpalletNEW,1.0,Number,0,0.000
1532436,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,60.000
1532441,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1585176,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1585181,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1515287,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,2.0,Number,0,2.000
1492332,1768,Final Stage (Final Stage NEW),Final Stage,Final Stage NEW,1.0,Number,0,1.000
1492337,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1492342,1857,Waste Bag Pick up charge (WasteBagPickupCharge NEW),Waste Bag Pick up charge,WasteBagPickupCharge NEW,1.0,Number,0,2.000
1504592,1768,Final Stage (Final Stage NEW),Final Stage,Final Stage NEW,1.0,Number,0,1.000
1477117,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1537551,1759,Brick/Cladding Stage (Brick/Cladding Stage NE,Brick/Cladding Stage,Brick/Cladding Stage NEW,1.0,Number,0,1.000
1537556,1750,Brick/Tile/Concrete loose removal per tonne (,Brick/Tile/Concrete loose removal per tonne,B/T/ClooseremovalpertonneNEW,1.0,Number,0,5.000
1533551,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1575236,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1551831,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,
1551836,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1479137,1710,Gyprock Bag 3m3 (124949),Gyprock Bag 3m3,124949,1.0,Number,0,2.000
1479142,232,Star Post 1650mm (5 foot x6 inch) (Star Posts - 124072),Star Post 1650mm (5 foot x6 inch),Star Posts - 124072,0.0,Number,0,0.000
1479147,2112,3m3 WASTE BAG (Pallet 100 ITM OR 120 SMART PACK) (124980),3m3 WASTE BAG (Pallet 100 ITM OR 120 SMART PACK),124980,4.0,Number,0,2.000
1479152,1709,Brick & Tile Bag 1 Tonne (125076),Brick & Tile Bag 1 Tonne,125076,0.0,Number,0,0.000
1479157,2937,STAR POST PROTECTION CAPS (BOX 100) (124722),STAR POST PROTECTION CAPS (BOX 100),124722,0.0,Number,0,0.000
1560001,1741,Brick/Tile/Concrete Bag Pick up 1m3 (B/T/CBagPickup1m3NEW),Brick/Tile/Concrete Bag Pick up 1m3,B/T/CBagPickup1m3NEW,1.0,Number,0,1.000
1496877,1854,Gyprock Bag Set up (GyprockBagSetupNEW),Gyprock Bag Set up,GyprockBagSetupNEW,1.0,Number,0,1.000
1571346,1759,Brick/Cladding Stage (Brick/Cladding Stage NE,Brick/Cladding Stage,Brick/Cladding Stage NEW,1.0,Number,0,
1571351,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,
1571356,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,
1571361,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,
1571366,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1532791,652,Timber (Timber),Timber,Timber,4.54,Kilo,0,1.740
1578556,430,Extra General Waste Tip Fees (General Waste Tip Fees),Extra General Waste Tip Fees,General Waste Tip Fees,23.24,Tonne,0,23.440
1500662,1845,1st Waste Bag Set up (1stWasteBagtSetupNEW),1st Waste Bag Set up,1stWasteBagtSetupNEW,1.0,Number,0,0.000
1571691,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1527322,2916,Driveway Top-Up (Driveway Top-Up),Driveway Top-Up,Driveway Top-Up,1.0,Number,0,1.000
1513617,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1524392,1851,Gyprock Bag Pick up charge (GyprockBagPickupChargeNEW),Gyprock Bag Pick up charge,GyprockBagPickupChargeNEW,1.0,Number,0,0.000
1562436,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1543116,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1476932,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1507102,1857,Waste Bag Pick up charge (WasteBagPickupCharge NEW),Waste Bag Pick up charge,WasteBagPickupCharge NEW,2.0,Number,0,2.000
1547686,1857,Waste Bag Pick up charge (WasteBagPickupCharge NEW),Waste Bag Pick up charge,WasteBagPickupCharge NEW,1.0,Number,0,1.000
1518262,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1518267,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1488247,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,5.000
1499717,1774,Gyprock Stage (Gyprock Stage NEW),Gyprock Stage,Gyprock Stage NEW,1.0,Number,0,1.000
1499722,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,25.000
1499727,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,0.000
1499732,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1499737,1875,Waste Bag Set up Additional (WasteBagSetupAdd,Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,0.000
1484367,1744,Brick/Tile/Concrete Bag Set Up 1m3 (B/T/CBagt,Brick/Tile/Concrete Bag Set Up 1m3,B/T/CBagtSetUp1m3NEW,1.0,Number,0,1.000
1484372,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,1.000
1480247,1875,Waste Bag Set up Additional (WasteBagSetupAdditionalNEW),Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,1.000
1517742,1804,Timber removal per kilo (TimberremovalperkiloNEW),Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,0.000
1517747,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,180.000
1517752,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1532741,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1488297,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1480882,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1489527,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,2.0,Number,0,2.000
1489532,1851,Gyprock Bag Pick up charge (GyprockBagPickupC,Gyprock Bag Pick up charge,GyprockBagPickupChargeNEW,1.0,Number,0,1.000
1488607,1795,Slab Stage (Slab Stage New),Slab Stage,Slab Stage New,1.0,Number,0,1.000
1488612,1845,1st Waste Bag Set up (1stWasteBagtSetupNEW),1st Waste Bag Set up,1stWasteBagtSetupNEW,1.0,Number,0,1.000
1511987,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1503287,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1503292,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1549691,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,0.000
1485957,1744,Brick/Tile/Concrete Bag Set Up 1m3 (B/T/CBagtSetUp1m3NEW),Brick/Tile/Concrete Bag Set Up 1m3,B/T/CBagtSetUp1m3NEW,2.0,Number,0,2.000
1472202,1908,Scaffold Down - Bobcat Work 1.5hrs (ScaffoldDown-BobcatWorkNEW),Scaffold Down - Bobcat Work 1.5hrs,ScaffoldDown-BobcatWorkNEW,1.5,Number,0,1.500
1472207,1923,Scaffold Down - Labour Work 1.5hrs (ScaffoldDown-LabourWorkNEW),Scaffold Down - Labour Work 1.5hrs,ScaffoldDown-LabourWorkNEW,1.5,Number,0,1.500
1476452,1744,Brick/Tile/Concrete Bag Set Up 1m3 (B/T/CBagtSetUp1m3NEW),Brick/Tile/Concrete Bag Set Up 1m3,B/T/CBagtSetUp1m3NEW,2.0,Number,0,2.000
1573106,1875,Waste Bag Set up Additional (WasteBagSetupAdditionalNEW),Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,1.000
1556911,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1431973,1908,Scaffold Down - Bobcat Work 1.5hrs (ScaffoldDown-BobcatWorkNEW),Scaffold Down - Bobcat Work 1.5hrs,ScaffoldDown-BobcatWorkNEW,1.5,Number,0,1.500
1431978,1923,Scaffold Down - Labour Work 1.5hrs (ScaffoldDown-LabourWorkNEW),Scaffold Down - Labour Work 1.5hrs,ScaffoldDown-LabourWorkNEW,1.5,Number,0,1.500
1574346,1768,Final Stage (Final Stage NEW),Final Stage,Final Stage NEW,1.0,Number,0,1.000
1574351,1747,Brick/Tile/Concrete loose removal per tonne charge (B/T/CLoosepertonnechargeNEW),Brick/Tile/Concrete loose removal per tonne charge,B/T/CLoosepertonnechargeNEW,1.0,Number,0,0.200
1477692,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1589886,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1498747,1741,Brick/Tile/Concrete Bag Pick up 1m3 (B/T/CBag,Brick/Tile/Concrete Bag Pick up 1m3,B/T/CBagPickup1m3NEW,3.0,Number,0,3.000
1522702,3102,Brick/Tile/Concrete Bag Set Up 1m3 Additional,Brick/Tile/Concrete Bag Set Up 1m3 Additional,B/T/CBagtSetUp1m3chargeNEW,1.0,Number,0,1.000
1522707,1875,Waste Bag Set up Additional (WasteBagSetupAdd,Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,1.000
1467297,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1559116,1768,Final Stage (Final Stage NEW),Final Stage,Final Stage NEW,1.0,Number,0,1.000
1559121,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,0.000
1559126,1810,Unbranded Pallet removal per pallet (Unbrande,Unbranded Pallet removal per pallet,UnbrandedPalletperpalletNEW,1.0,Number,0,0.000
1559131,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,0.000
1559136,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1581746,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1581751,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1525907,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1491942,1741,Brick/Tile/Concrete Bag Pick up 1m3 (B/T/CBagPickup1m3NEW),Brick/Tile/Concrete Bag Pick up 1m3,B/T/CBagPickup1m3NEW,2.0,Number,0,2.000
1534821,2867,SAND - WHITE BRICKLAYERS IN A BULKA BAG (124471),SAND - WHITE BRICKLAYERS IN A BULKA BAG,124471,5.0,Number,0,5.000
1534826,661,Delivery Fee (Delivery Fee),Delivery Fee,Delivery Fee,1.0,Misc,0,
1465152,1848,Gyprock Bag Pick up (GyprockBagPickup NEW),Gyprock Bag Pick up,GyprockBagPickup NEW,1.0,Number,0,0.000
1577026,1759,Brick/Cladding Stage (Brick/Cladding Stage NE,Brick/Cladding Stage,Brick/Cladding Stage NEW,1.0,Number,0,1.000
1577031,1747,Brick/Tile/Concrete loose removal per tonne c,Brick/Tile/Concrete loose removal per tonne charge,B/T/CLoosepertonnechargeNEW,1.0,Number,0,2.000
1518752,1765,Supply and Spread Driveway (Driveway NEW),Supply and Spread Driveway,Driveway NEW,1.0,Number,0,1.000
1465092,2916,Driveway Top-Up (Driveway Top-Up),Driveway Top-Up,Driveway Top-Up,1.0,Number,0,1.000
1533676,1710,Gyprock Bag 3m3 (124949),Gyprock Bag 3m3,124949,0.0,Number,0,0.000
1533681,232,Star Post 1650mm (5 foot x6 inch) (Star Posts - 124072),Star Post 1650mm (5 foot x6 inch),Star Posts - 124072,0.0,Number,0,0.000
1533686,2112,3m3 WASTE BAG (Pallet 100 ITM OR 120 SMART PACK) (124980),3m3 WASTE BAG (Pallet 100 ITM OR 120 SMART PACK),124980,8.0,Number,0,9.000
1533691,1709,Brick & Tile Bag 1 Tonne (125076),Brick & Tile Bag 1 Tonne,125076,0.0,Number,0,0.000
1533696,2937,STAR POST PROTECTION CAPS (BOX 100) (124722),STAR POST PROTECTION CAPS (BOX 100),124722,0.0,Number,0,0.000
1505002,1804,Timber removal per kilo (TimberremovalperkiloNEW),Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,100.000
1505007,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,180.000
1505012,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1554666,1774,Gyprock Stage (Gyprock Stage NEW),Gyprock Stage,Gyprock Stage NEW,1.0,Number,0,1.000
1554671,1804,Timber removal per kilo (TimberremovalperkiloNEW),Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,50.000
1554676,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,100.000
1528422,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1581346,1710,Gyprock Bag 3m3 (124949),Gyprock Bag 3m3,124949,1.0,Number,0,0.000
1581351,232,Star Post 1650mm (5 foot x6 inch) (Star Posts - 124072),Star Post 1650mm (5 foot x6 inch),Star Posts - 124072,1.0,Number,0,0.000
1581356,2112,3m3 WASTE BAG (Pallet 100 ITM OR 120 SMART PACK) (124980),3m3 WASTE BAG (Pallet 100 ITM OR 120 SMART PACK),124980,1.0,Number,0,0.000
1581361,1709,Brick & Tile Bag 1 Tonne (125076),Brick & Tile Bag 1 Tonne,125076,1.0,Number,0,0.000
1581366,2937,STAR POST PROTECTION CAPS (BOX 100) (124722),STAR POST PROTECTION CAPS (BOX 100),124722,1.0,Number,0,0.000
1508677,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1509792,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1509797,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1496707,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1582631,1744,Brick/Tile/Concrete Bag Set Up 1m3 (B/T/CBagtSetUp1m3NEW),Brick/Tile/Concrete Bag Set Up 1m3,B/T/CBagtSetUp1m3NEW,2.0,Number,0,
1479787,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1490332,1774,Gyprock Stage (Gyprock Stage NEW),Gyprock Stage,Gyprock Stage NEW,1.0,Number,0,1.000
1490337,1804,Timber removal per kilo (TimberremovalperkiloNEW),Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,1.000
1490342,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,1.000
