project_id,weight_total,weight_unassigned,idCustomer,pickupAddressId,idSupplier,deliveryAddressId,status,project_reference,idClient,delivery_type,deleted
27877,2.333,1.000,429,1351,144,53977,0,5359000/085,144,1,0
31993,2.334,2.334,429,1351,550,63018,0,MANISH/215,550,2,0
16359,2.387,2.387,207,7708,202,30852,1,150920,202,7,0
17919,1.408,1.408,186,9264,258,34323,1,0024609,258,9,0
29418,0.547,0.547,186,49327,258,56473,0,0026675,258,47,0
29684,2.333,2.000,429,1351,144,56824,0,5363200/092,144,1,0
18057,2.383,2.380,207,7708,954,34500,0,20062,954,28,0
29729,0.170,,429,1351,575,56914,0,408 Bong Bong Road Huntley,575,42,0
32643,2.439,1.000,429,1351,346,65198,0,2018281/086,346,2,0
29834,0.607,0.607,186,9264,258,57039,0,0026788,258,5,0
33083,2.525,2.525,429,1351,761,66088,0,8606,761,42,0
28537,2.361,1.000,429,1351,180,55097,0,403188,180,1,0
23258,0.604,0.604,186,9264,258,45212,1,0025717,258,5,0
31041,0.535,0.535,186,49327,258,60401,0,0026674,258,47,0
21737,0.614,0.614,186,9264,258,43392,1,0025932,258,5,0
30189,0.607,0.607,186,9264,258,58054,0,0026790,258,5,0
33672,2.474,2.000,430,10485,349,67522,0,404251,349,6,0
33023,1.682,1.000,186,62407,258,65993,0,0026276,258,9,0
31762,0.595,0.595,186,62407,258,62442,0,0790278,258,5,0
29629,2.389,1.000,429,1351,346,56769,0,2017206/080,346,42,0
34451,2.418,,207,7708,954,68861,0,11028,954,7,0
33403,2.474,2.474,1077,20952,349,66483,0,404302,349,3,0
26408,2.371,2.371,430,10485,5,51963,1,14830,5,6,0
16707,2.380,2.380,207,7708,954,31911,0,30030,954,28,0
28622,2.373,1.000,429,1351,172,55182,0,Lot 57 #1 Elouera Place Kiama,172,2,0
25812,2.340,1.000,207,7708,689,50507,0,301030,689,7,0
32908,2.550,1.000,1077,20952,2442,65543,1,3 Teale Circuit Tahmoor NSW,2442,3,0
22677,0.601,0.601,186,9264,258,44897,1,0026423,258,9,0
27422,2.366,1.000,1077,20952,2242,53412,1,202053/910.2,2242,3,0
28457,2.373,2.000,1077,20952,561,54997,0,au2-160468/360,561,3,0
34456,2.418,,207,7708,954,68866,0,11017,954,7,0
30631,0.536,0.535,186,49327,258,58671,0,0027085,258,47,0
27132,2.380,1.000,207,7708,869,52962,1,3510,869,7,0
33138,2.483,2.000,207,7708,689,66168,0,301147,689,23,0
34891,2.000,2.000,429,1351,518,69791,0,REORDER TEST 6,518,1,0
33572,2.282,,429,1351,5,67047,1,15023,5,2,0
31207,0.160,0.160,429,1351,337,61022,0,10 Pigeon Close Calderwood NSW 2527,337,1,0
31477,0.601,0.601,186,62407,258,62027,0,0026964,258,5,0
34292,2.482,2.482,207,7708,689,68282,0,301078/784/01,689,7,0
30556,2.366,2.366,429,10105,2242,58586,1,202148/910,2242,5,0
23863,0.601,0.601,186,9264,258,47308,1,0025760,258,5,0
28482,0.542,0.540,186,49327,258,55022,1,0026027,258,47,0
26102,2.357,2.000,430,10485,360,51207,0,450139,360,6,0
26852,2.371,1.000,429,10105,1404,52487,1,3008,1404,5,0
31537,2.357,,430,10485,360,62122,0,450144,360,6,0
30014,0.595,0.595,186,9264,258,57319,0,0790234,258,5,0
32978,2.279,2.278,429,1351,227,65633,0,29915501,227,42,0
34501,2.437,1.000,429,10105,2257,69231,0,23 Mushroom Road Oakville NSW 2765,2257,9,0
25397,0.604,0.604,186,9264,258,49257,0,0026444,258,9,0
28217,2.371,2.000,1077,20952,561,54722,1,au2-160496/360,561,3,0
24577,2.376,2.376,207,7708,954,48267,0,11015,954,7,0
20694,2.376,2.000,429,10105,409,41607,1,A984476429,409,5,0
33647,2.438,2.000,1077,20952,409,67482,0,A042041319,409,3,0
34641,2.460,,343,69406,81,1407,0,2406/210.2,343,8,0
30671,2.386,1.000,207,7708,869,58721,1,Lot 50 #28 Nelson Terrace Bungendore NSW 2621,869,7,0
32618,2.436,2.436,1077,20952,2242,65168,0,201962,2242,3,0
24467,0.601,0.601,186,9264,258,48147,1,0025634,258,9,0
29492,2.333,1.000,429,1351,349,56577,1,404007,349,1,0
21202,2.376,1.000,207,7708,954,42672,1,30096,954,28,0
28517,2.372,2.372,430,10485,67,55067,1,4008255/109,67,6,0
33293,1.682,1.000,186,62407,258,66368,0,0026523,258,5,0
33612,2.432,2.432,430,10485,346,67447,0,2018530/077,346,6,0
18909,2.353,1.000,427,4592,1004,36735,1,Lot 5 Station Street Marulan,1004,15,0
33193,2.432,2.432,429,1351,190,66248,0,Lot 5 #23 Olympic Blvd Port Kembla NSW,190,2,0
30741,2.374,2.374,429,1351,343,59231,0,2474/820,343,2,0
29468,0.547,0.547,186,49327,258,56553,0,0026043,258,47,0
34606,2.462,2.000,1077,20952,2442,69361,0,Lot 105 #10 Rumker Street North Picton NSW,2442,3,0
34866,2.000,,429,1351,518,3349,0,REORDER TEST 1,518,1,0
33897,0.161,,429,1351,2661,67787,0,11 Exmouth Road Kanahooka,2661,2,0
30426,0.595,0.595,186,9264,258,58466,0,0790194,258,5,0
33762,2.474,2.474,430,10485,349,67627,0,404271,349,6,0
34067,1.682,1.674,186,62407,258,68007,0,0027145,258,9,0
32147,0.534,0.534,182,60627,258,63567,0,0026029,258,47,0
28892,2.392,2.392,429,1351,67,55527,0,4008243/104,67,1,0
34961,2.439,,1077,20952,2803,69911,0,0005-J1006,2803,3,0
20954,2.388,1.000,429,1351,372,42261,0,5005517/076,372,42,0
20481,2.374,2.000,429,1351,343,41316,1,2386/820,343,42,0
20790,2.368,1.000,429,10105,409,41715,1,A021120228,409,5,0
25327,2.366,1.000,429,10105,1905,49167,1,4482-22/605,1905,9,0
23583,4.746,2.000,430,10485,372,46908,0,5005664/134,372,6,0
23823,0.602,0.602,186,9264,258,47253,1,0026018,258,5,0
28502,2.334,1.000,429,10105,144,55052,0,530000/090,144,5,0
31607,9.001,,349,62052,81,1407,0,403908/220/02,349,58,0
32346,0.529,0.525,186,1653,258,64161,0,0026143,258,6,0
30731,2.376,1.000,207,7708,954,59216,0,30094,954,7,0
24803,2.333,1.000,429,10105,144,48568,1,5300500/089,144,5,0
25767,2.356,1.000,429,1351,360,50432,0,450103,360,2,0
30531,2.376,1.000,207,7708,954,58561,0,11114,954,7,0
28107,2.371,2.000,430,10485,5,54232,1,14875,5,6,0
23928,2.383,2.000,429,1351,346,47398,0,2016161,346,2,0
27232,2.368,2.368,429,1351,172,53087,0,Lot 2 #112 Balgownie Road Balgownie,172,2,0
30566,2.366,1.000,429,10105,2242,58596,1,22146/910,2242,5,0
25892,0.594,0.594,186,9264,258,50587,1,0026208,258,5,0
23333,2.378,2.378,207,7708,689,46608,1,301015,689,23,0
31086,2.371,2.000,429,1351,492,60466,0,208957,492,42,0
30284,0.547,0.547,186,49327,258,58194,0,0026044,258,47,0
22627,2.382,2.382,207,7708,689,44832,1,300970,689,38,0
30034,0.535,0.535,186,49327,233,57344,1,20723,233,47,0
25707,0.601,0.601,186,9264,258,50332,1,0026563,258,5,0
33198,2.437,2.000,207,7708,954,66253,0,11009,954,7,0
32868,2.443,2.000,429,1351,346,65498,0,2017981/155,346,2,0
32913,2.476,1.000,207,7708,349,65548,0,300905,349,15,0
34157,2.436,1.000,429,1351,5,68097,1,15023,5,2,0
32933,2.477,1.000,429,1351,1070,65578,0,951445/779/01,1070,1,0
26317,0.160,,429,1351,332,51852,0,34 Peace Crescent Balgownie,332,2,0
29502,1.206,1.000,186,9264,258,56602,0,0026601,258,9,0
32728,2.266,1.000,1077,20952,1995,65288,0,001298/760,1995,3,0
31742,0.607,0.607,186,62407,233,62382,1,20749,233,9,0
25982,2.354,1.000,207,7708,1073,50707,1,B19 S96 #79 Proudfoot Rise Taylor,1073,28,0
7611,0.647,0.647,207,7708,804,14835,0,Stage 2A2 Block 28 Section 51 Strathnairn,804,12,0
30626,2.329,1.000,429,1351,417,58666,0,3072/J1209,417,2,0
25552,0.535,0.535,186,49327,258,50157,1,0026632,258,47,0
27377,2.362,1.000,429,1351,268,53287,1,00070730,268,2,0
31767,2.388,1.000,1077,20952,1887,62447,0,T119714736,1887,3,0
25017,2.330,2.330,430,10485,360,48772,1,450108,360,6,0
27117,2.368,,430,10485,5,52932,1,14748,5,6,0
34601,2.461,2.000,430,10485,346,69356,0,2016124/149,346,6,0
30376,2.336,1.000,207,7708,689,58396,0,301136,689,7,0
33622,2.436,2.436,429,1351,1887,67457,0,T134423147,1887,1,0
34347,2.480,2.480,429,1351,360,68372,0,450164,360,42,0
30986,2.384,2.000,1077,20952,2242,60286,1,202183/910,2242,3,0
30786,2.319,2.000,1077,20952,349,59696,1,403915,349,3,0
30906,2.267,2.000,429,10105,409,60181,0,A036177855,409,5,0
28802,2.326,1.000,429,1351,1070,55422,0,970008/779/02,1070,1,0
28767,2.341,2.341,207,7708,1144,55382,0,PO-0489,1144,38,0
31457,2.368,2.368,429,1351,308,62007,1,13480-J1164,308,2,0
25292,2.355,2.000,430,10485,360,49132,0,450140,360,6,0
20256,2.378,1.000,429,1351,372,40677,0,5005561/080,372,1,0
34811,2.082,1.682,186,62407,258,69696,0,0026274,258,9,0
33777,2.485,2.485,1077,20952,349,67647,0,404295,349,3,0
35181,0.161,0.161,429,1351,337,70241,0,23 Saturn Crescent Dunmore,337,2,0
29839,0.607,0.607,186,9264,258,57054,0,0026365,258,9,0
29127,2.361,2.361,430,10485,346,56177,0,2017502/144,346,6,0
23358,2.368,2.368,429,1351,346,46633,1,2017211/093,346,1,0
25577,0.535,0.597,186,49327,258,50187,1,0026075,258,47,0
29829,0.907,0.907,186,9264,258,57034,0,0026395,258,9,0
22557,2.376,1.000,429,10105,2037,44757,1,Lot 305 #25 Wallastone Street Rouse Hill,2037,9,0
22097,2.368,2.368,429,1351,343,44157,1,2384/820,343,2,0
24888,0.639,0.634,186,9264,258,48633,1,0025638,258,9,0
29087,1.006,1.000,186,9264,258,56112,1,0026955,258,9,0
30996,0.607,0.607,186,62407,233,62417,0,20755,233,5,0
31217,2.356,2.000,1077,20952,227,61032,0,29915970,227,3,0
29478,2.343,1.000,429,1351,144,56563,1,5358600/085,144,1,0
23958,2.362,2.362,429,10105,1905,47423,1,3711-20/605,1905,9,0
30791,2.315,1.000,1077,20952,349,59701,1,403891,349,3,0
29132,0.594,0.594,186,9264,258,56187,1,0025770,258,5,0
28697,2.386,2.384,429,10105,1887,55267,1,4500183788,1887,5,0
29357,0.595,0.595,186,9264,258,56412,0,0790226,258,5,0
24977,2.362,1.000,430,10485,349,48727,1,404111,349,6,0
30711,2.333,,429,10105,144,59151,0,5302500/078,144,5,0
26262,2.335,1.000,429,1351,349,51772,1,403776,349,1,0
24898,0.616,0.616,186,9264,258,48643,1,0026447,258,9,0
29557,2.376,1.000,207,7708,954,56672,0,11086,954,7,0
30204,0.596,0.596,186,9264,258,58069,0,0790236,258,5,0
31752,0.547,0.547,182,60627,258,62397,0,00026751,258,47,0
31827,0.160,,429,10105,1698,62842,0,27 Frampton Street Lidcombe NSW 2141,2796,4,0
32336,0.546,0.540,186,62407,258,64146,0,0026400,258,5,0
34446,2.463,,429,1351,346,68856,0,2017574/160,346,2,0
32628,2.487,2.487,429,1351,343,65183,0,2462/820,343,2,0
28602,2.371,1.000,429,10105,409,55162,1,A986112591,409,5,0
21662,2.362,2.000,430,10485,67,43267,1,4008350/065,67,6,0
34072,1.648,1.648,182,60627,258,68012,0,0026025,258,47,0
28727,2.388,2.000,430,10485,346,55342,1,2017820,346,6,0
30154,2.343,2.000,430,10485,349,57504,1,403948,349,6,0
33108,2.460,2.460,429,1351,180,66108,0,404528/285,180,42,0
30099,0.549,0.549,186,49327,258,57404,0,0026763,258,47,0
25782,2.353,2.000,430,10485,349,50447,1,404012,349,6,0
33038,2.476,,429,10105,349,66028,0,606837,349,5,0
31577,1.123,1.123,182,60627,258,62167,0,0026427,258,47,0
35176,2.462,2.000,429,1351,550,70236,0,SARAHD/215,550,42,0
29859,0.161,0.161,429,10105,1686,57109,0,"Lot 158 #8 Tramway Street , Denistone West",1686,9,0
25817,2.377,1.000,207,7708,202,50502,1,169339,202,7,0
34826,2.441,,429,1351,2113,69716,0,1886/620,2113,1,0
23398,2.365,2.359,429,1351,360,46678,0,450138,360,42,0
28822,2.392,2.392,430,10485,372,55442,0,5005666/077,372,6,0
32306,2.332,2.312,207,7708,689,64081,0,301004,689,23,0
32286,2.290,2.000,429,1351,268,63741,0,0071517,268,42,0
32788,2.474,1.000,429,1351,1070,65358,0,951448,1070,1,0
21627,2.382,2.382,207,7708,954,43237,0,30078,954,28,0
34971,2.462,2.000,429,1351,550,69926,0,GEORGE2/215,550,42,0
29032,2.369,2.369,429,10105,2242,56037,1,201323/910.11,2242,5,0
33423,2.474,2.000,429,1351,349,66513,0,403523,349,1,0
28132,0.160,0.160,430,10485,2100,54257,0,169B Marina Lane Culburra Beach,2100,6,0
26657,2.368,2.000,429,1351,262,52282,1,Lot 301 #28 Mary Davis Avenue Koonawarra,262,42,0
31417,2.384,2.000,1077,20952,2242,61947,1,202180/910,2242,3,0
20280,2.387,1.000,430,10485,180,40716,1,403621,180,6,0
21892,2.366,1.000,430,10485,417,43917,1,2399 #J1219,417,6,0
34382,1.658,1.658,186,62407,258,68407,0,0026070,258,3,0
33907,2.469,1.000,429,1351,346,67797,0,2016326/159,346,42,0
32598,2.496,2.496,207,7708,689,65143,0,300956,689,28,0
33822,2.437,2.437,429,1351,1004,67692,0,Lot 5094 #27 Bristlebird Drive Calderwood NSW 2527,1004,1,0
24962,2.337,1.000,207,7708,689,48712,1,300917,689,7,0
31622,0.607,0.607,186,62407,258,62232,0,0027045,258,9,0
25457,2.333,2.333,429,1351,144,49322,1,5358400,144,1,0
19740,2.366,2.000,429,10105,409,38838,1,A987953466,409,5,0
30264,2.335,2.335,207,7708,689,58159,0,300951,689,38,0
33902,2.433,2.433,430,10485,180,67792,0,404109,180,6,0
34327,0.081,0.081,207,7708,486,68347,1,JER.022017,486,7,0
27192,0.595,0.594,186,9264,258,53032,1,0025359,258,9,0
20875,2.879,1.000,429,1351,360,42079,0,450092,360,2,0
28947,0.595,0.595,186,9264,258,55917,1,0790220,258,5,0
22587,2.362,1.000,1077,20952,561,44792,1,au2-160472/360,561,3,0
20754,2.376,2.366,429,10105,409,41670,1,A002213568,409,5,0
25682,0.601,0.601,186,9264,258,50302,1,0025534,258,5,0
23012,2.376,1.000,429,1351,343,46022,1,2174A/820,343,42,0
29247,1.094,0.594,186,9264,258,56282,1,0026647,258,5,0
32923,2.464,2.464,430,10485,894,65568,0,#PO-BWH267103,894,6,0
28402,2.340,2.340,207,7708,689,54937,0,301085,689,23,0
24397,0.160,,429,10105,1686,48067,0,1 Pratten Avenue Ryde,1686,9,0
25612,0.601,0.601,186,9264,258,50227,1,0025655,258,5,0
25027,2.369,1.000,429,10105,2242,48782,1,201101/910.2,2242,9,0
25107,2.380,1.000,429,10105,1947,48917,1,0007/21013,1947,5,0
30089,2.362,2.362,429,1351,5,57389,1,14515/819/01,5,2,0
21777,2.359,2.000,430,10485,349,43437,1,403782,349,6,0
33328,1.648,1.648,182,60627,258,66408,0,0026026,258,47,0
29312,2.382,1.000,430,10485,360,56367,0,450084,360,6,0
31507,2.333,1.000,429,1351,144,62082,0,5362700/068,144,1,0
28362,0.606,0.606,186,9264,258,54892,0,0025906,258,9,0
30861,2.387,2.387,1077,20952,2242,60111,0,202182/910,2242,3,0
29739,2.369,2.000,1077,20952,2242,56924,1,201949/910,2242,3,0
22372,2.367,2.000,1077,20952,227,44562,1,29915524,227,3,0
28897,2.368,1.000,429,1351,262,55532,1,Lot 2240 #13 McNevin Close Calderwood,262,1,0
27767,2.330,1.000,429,1351,349,53852,1,403943,349,1,0
31167,2.326,1.000,429,1351,1070,60607,0,951641,1070,1,0
27302,1.106,0.606,186,9264,258,53177,1,0025953,258,9,0
26862,1.307,1.307,186,9264,258,52507,1,0026512,258,4,0
35066,2.439,2.000,1077,20952,2442,70086,0,200067/083,2442,3,0
33173,0.162,0.162,429,1351,1350,66203,0,Lot 324 #21 Galactic Drive Dunmore.,1350,2,0
34027,1.682,1.682,186,62407,258,67962,0,0026774,258,9,0
28922,1.306,1.000,186,9264,258,55892,0,0027034,258,9,0
30506,2.574,2.000,429,1351,550,58536,0,FEDBAAT/215,550,2,0
32468,0.201,0.201,429,1351,337,64653,0,12 Barrier Street Tullimbar,337,1,0
24632,2.372,1.000,429,1351,268,48347,1,00070106,268,42,0
33243,1.668,,182,60627,258,66318,0,0026148,258,47,0
33283,1.682,,186,62407,258,66358,0,0026894,258,5,0
30551,2.366,2.366,429,10105,2242,58581,1,102144/910,2242,5,0
32808,2.480,2.000,429,1351,349,65378,0,606548,349,5,0
25147,2.366,2.000,429,10105,2242,48957,0,202117/910,2242,5,0
24927,2.333,1.000,207,7708,689,48677,1,301112,689,7,0
28287,1.688,1.688,186,49327,258,54797,0,0026411,258,47,0
34307,2.268,2.263,1077,20952,1995,68302,0,001300/760,1995,3,0
32588,2.475,1.000,429,1351,349,65128,0,404217,349,2,0
31437,0.607,0.601,186,62407,258,61977,0,0026275,258,9,0
31106,0.547,0.547,186,49327,258,60491,0,0026048,258,47,0
34956,0.160,,429,1351,2986,69906,0,9 Lachlan Ave Barrack Heights,2986,2,0
16992,5.000,1.000,207,7708,429,44067,0,Waste Bags To Canberra Recycling,429,7,0
24572,2.376,1.000,207,7708,954,48262,1,10971,954,7,0
28367,0.536,0.536,186,49327,258,54897,1,0026360,258,47,0
31016,2.362,2.000,430,10485,349,60366,0,403823,349,6,0
19605,2.386,2.386,207,7708,941,38499,0,17-41,941,33,0
27142,2.334,1.000,429,10105,144,52977,1,5359600/091,144,5,0
25867,2.337,1.000,429,1351,349,50562,1,404055,349,2,0
32493,2.477,1.000,430,10485,360,64688,0,450152,360,6,0
26212,0.607,,186,9264,258,51717,1,0025375,258,9,0
21602,2.380,2.376,207,7708,954,43207,0,30076,954,28,0
30701,0.595,,186,9264,258,59141,0,0026033,258,9,0
19446,2.387,1.000,429,1351,449,38283,0,au36-30321/56,449,2,0
34516,2.450,2.450,429,1351,1923,69246,0,ON TIME GROUP - HUNT0233/1.0640,1923,42,0
33223,1.649,1.649,182,60627,258,66298,0,0027279,258,47,0
33752,1.682,1.674,186,62407,258,67612,0,0027065,258,5,0
26792,2.367,2.367,1077,20952,2242,52432,1,201874/910.2,2242,3,0
27062,2.344,2.344,1077,20952,349,52857,0,404003,349,3,0
23853,0.601,0.601,186,9264,258,47293,1,0026392,258,9,0
29949,2.376,2.374,429,1351,449,57254,0,au36-30368/56,449,1,0
34876,2.000,2.000,429,1351,518,69776,0,REORDER TEST 3,518,1,0
33522,0.020,,144,66957,81,1407,0,5362800/066,144,58,0
28452,2.339,2.000,1077,20952,360,54992,1,450151,360,3,0
32833,2.476,2.000,429,10105,349,65438,0,606350,349,5,0
30054,2.333,2.333,207,7708,689,57364,0,311036,689,7,0
26977,2.371,1.000,427,4592,67,52667,1,4008388,67,15,0
28682,0.594,0.594,186,9264,258,55247,1,0026089,258,5,0
29217,2.353,1.000,207,7708,1536,56242,1,Lot 649 # 18 Hyssop Street Tralee,1536,7,0
32638,2.435,2.435,429,1351,346,65193,0,2016543/080,346,1,0
32321,0.541,0.535,186,62407,233,64126,0,20793,233,9,0
22622,2.376,1.000,207,7708,954,44827,0,30008,954,38,0
28832,2.330,1.000,429,1351,1070,55467,0,951645/779/01,1070,1,0
22472,0.614,0.614,186,9264,258,44687,1,0026585,258,9,0
32633,2.441,,429,1351,346,65188,0,2016196/097,346,2,0
22757,2.355,1.000,430,10485,349,45002,1,403821,349,6,0
25082,2.378,1.000,429,1351,343,48872,1,2438/820,343,2,0
31612,0.000,0.000,349,62072,81,1407,1,404246/220/01,349,0,0
25607,0.606,0.601,186,9264,258,50222,1,0026369,258,9,0
26062,2.383,2.000,1077,20952,2242,50787,0,202049/910.2,2242,3,0
19620,2.366,2.366,429,10105,409,38514,1,A987815914,409,5,0
18660,2.380,1.000,429,1351,202,35994,1,177899,202,38,0
22512,2.385,2.000,429,10105,346,44712,0,2017122,346,2,0
34421,2.463,1.000,430,10485,346,68816,0,2018483/072,346,6,0
30511,0.161,,429,1351,2100,65488,0,"24 Wilson Ave, GERRINGONG, NSW",2100,2,0
30436,0.535,,186,49327,258,58476,0,0026710,258,47,0
29352,2.373,1.000,429,1351,343,56407,1,2477,343,2,0
25282,2.334,1.000,207,7708,689,49127,1,300988,689,33,0
29614,2.387,1.000,429,1351,346,56754,1,201669/080,346,2,0
24567,2.376,2.000,207,7708,954,48257,0,10990,954,7,0
21977,2.379,1.000,430,10485,349,44012,0,403913,349,6,0
27538,0.606,0.606,186,9264,258,53543,1,0026925,258,9,0
33103,2.476,1.000,430,10485,360,70161,0,450157,360,6,0
28847,0.595,0.595,186,9264,258,55482,0,0790196,258,5,0
34252,2.424,2.000,207,7708,1073,68222,0,B1 Sect 43 #48 Esplin Street Taylor ACT,1073,28,0
34916,2.451,2.451,429,10105,2717,69856,0,300168,2717,9,0
26027,2.354,1.000,207,7708,1073,50752,1,B20 S70 #64 Dorney Rise Taylor,1073,28,0
35331,0.160,0.160,207,7708,486,70501,0,JER919,486,7,0
35031,2.437,1.000,429,10105,1404,70036,0,3631-J1306,1404,5,0
32376,2.301,2.301,207,7708,689,64496,0,300977,689,7,0
26372,2.351,1.000,207,7708,1126,51922,1,Lot 918 #194 Glenrock Drive Googong,1126,7,0
24287,0.604,0.604,186,9264,233,47947,1,20735,233,9,0
33507,1.682,1.000,186,62407,258,66927,0,0026262,258,9,0
34267,1.982,1.000,186,62407,258,68247,0,0026257,258,9,0
26877,0.547,0.547,186,49327,258,52522,0,0026104,258,47,0
29497,2.380,2.380,207,7708,954,56582,0,30026,954,7,0
32938,2.452,,429,1351,550,65583,0,CHAPDEV/215,550,2,0
33947,2.456,2.456,429,1351,67,67837,0,4007584/099,67,1,0
28782,2.330,2.325,429,1351,1070,55397,0,951638/779/01,1070,1,0
20817,2.385,2.385,429,1351,2025,41790,1,92010069,2025,2,0
29287,2.366,1.000,1077,20952,2242,56337,0,202245/910,2242,3,0
32958,1.683,1.000,186,62407,258,65603,0,0027032,258,3,0
29322,2.376,2.376,429,1351,2113,56377,0,1965,2113,1,0
34247,2.476,,207,7708,689,68212,0,301176,689,38,0
31172,1.658,1.000,182,60627,258,60622,0,0026243,258,47,0
28787,2.330,1.000,429,1351,1070,55402,0,951643/779/01,1070,1,0
31467,0.547,0.547,182,60627,258,62017,0,0026716,258,47,0
20877,2.369,,429,1351,172,42088,1,Lot 291 #40 Tombonda Drive Kiama,172,2,0
32252,0.541,0.535,186,62407,258,63692,0,0026428,258,9,0
27732,2.367,1.000,1077,20952,2242,53817,1,202179,2242,3,0
30294,2.386,2.386,429,1351,67,58209,0,4008380/112,67,42,0
25922,2.376,1.000,207,7708,954,50637,1,11113,954,7,0
30049,2.369,2.368,1077,20952,561,57359,0,au2-160491/360,561,3,0
18618,2.382,1.000,207,7708,202,35946,0,163082,202,38,0
30561,2.366,1.000,429,10105,2242,58591,1,202147/910,2242,5,0
33792,1.648,1.648,182,60627,258,67662,0,0026942,258,47,0
32783,2.474,1.000,429,1351,1070,65353,0,951447,1070,1,0
29532,2.379,2.379,207,7708,202,56647,0,196889,202,7,0
23623,2.377,1.000,429,10105,409,46958,1,A007718184,409,4,0
22602,2.359,1.000,430,10485,349,44807,1,403899,349,6,0
28672,2.388,2.388,430,10485,346,55237,1,2017819/142,346,6,0
28032,2.362,,429,1351,5,54132,1,14919,5,42,0
33807,2.439,2.439,429,1351,761,67677,0,8775,761,2,0
31031,0.535,0.535,186,49327,258,60391,0,0025187,258,47,0
20946,2.376,1.000,207,7708,954,42251,1,10927,954,7,0
29598,0.615,0.615,186,9264,258,56728,0,0790225,258,5,0
33368,2.434,2.434,1077,20952,950,66448,0,Lot 704 #14 Torumba Circuit Silverdale NSW 2752,950,3,0
26202,0.607,0.606,186,9264,258,51707,1,0026656,258,5,0
29378,2.340,2.340,207,7708,689,56438,0,300908,689,23,0
25042,2.898,2.000,429,1351,360,48802,0,450114,360,2,0
34002,2.262,2.000,1077,20952,1995,67932,0,001312/760,1995,3,0
34217,1.648,,182,60627,258,68182,0,0026591,258,47,0
26147,0.595,0.595,186,9264,258,51637,1,0790207,258,5,0
27987,2.336,1.000,1077,20952,349,54087,1,404203,349,3,0
29027,2.357,2.000,430,10485,349,56027,0,403961,349,6,0
22617,2.379,2.000,430,10485,349,44822,1,403667,349,6,0
19812,2.338,2.333,429,1351,144,38937,1,5326400/078,144,1,0
31387,2.333,1.000,429,10105,144,61912,0,5302000/079,144,5,0
28972,2.366,1.000,1077,20952,550,55952,0,VAUGHAN/215,550,3,0
34047,1.874,1.674,186,62407,258,67987,0,0024964,258,3,0
20903,2.373,2.000,429,10105,1905,42130,1,3816-21/605,1905,9,0
31046,0.601,0.601,186,62407,258,60406,0,0027124,258,9,0
24547,2.383,2.000,429,1351,190,48237,1,Lot 18 #3D&E Brook Street Dapto,190,42,0
30951,0.607,0.607,186,62407,258,60236,0,0026892,258,9,0
30219,0.600,0.600,429,1351,2579,58084,0,12 Towers Road Shoalhaven Heads,2579,2,0
34401,0.160,,429,10105,1686,68436,0,"24 David Ave, North Ryde",1686,9,0
33253,1.682,,186,62407,233,66328,0,20799,233,9,0
19788,2.376,2.376,207,7708,954,38889,1,30059/21000,954,52,0
30371,0.595,0.595,186,9264,258,58391,0,0790190,258,5,0
7575,0.647,0.647,207,7708,804,14799,1,Stage 2A2 Block 24 Section 51 Strathnairn,804,12,0
32092,0.541,0.541,186,62407,258,63492,0,0026269,258,9,0
30796,2.368,2.000,429,1351,894,59706,0,#PO-BWH262657,894,42,0
30359,0.160,,429,10105,1686,58375,0,Lot 24 #16 Warren Street Ryde NSW 2112,1686,9,0
31562,0.533,0.533,182,60627,258,62152,0,0026013,258,47,0
29282,1.008,1.000,186,9264,258,56332,1,0025909,258,4,0
34491,2.304,1.000,429,1351,227,68911,0,29916392,227,2,0
32688,2.432,2.432,429,10105,2113,65253,0,2000,2113,9,0
35056,1.658,1.000,186,1653,258,70071,0,0027159,258,42,0
24282,2.333,2.333,429,10105,144,47937,1,5300300/091,144,5,0
29704,2.456,2.456,429,1351,1404,56874,0,3126-J1242,1404,1,0
31862,18.409,0.000,343,62367,81,1407,0,2485/210,343,58,0
21607,2.382,1.000,207,7708,689,43212,1,300868,689,33,0
18150,2.380,2.380,207,7708,202,34935,1,176327,202,28,0
25852,0.801,,186,9264,258,50542,1,0025515,258,5,0
32366,2.304,2.284,207,7708,689,64486,0,301067,689,33,0
32291,2.289,1.000,429,1351,492,63746,0,208821,492,42,0
29799,2.374,,430,10485,299,56989,1,Lot 1031 #52 Birkdale Circuit Susses Inlet,299,6,0
26187,0.595,0.595,186,9264,258,51687,1,0790216,258,9,0
34611,2.445,2.445,207,7708,202,69371,0,183174,202,7,0
25697,1.808,1.000,186,9264,258,50322,0,0026361,258,9,0
26997,2.335,2.000,430,10485,349,52742,1,404035,349,6,0
31898,2.328,,429,1351,894,62908,0,#PO-BWH261790,894,2,0
32953,1.682,,186,62407,258,65598,0,0027211,258,5,0
17628,0.175,0.175,429,10105,1698,33891,0,238 Railway Parade Cabramatta,1698,5,0
33178,2.438,1.000,207,7708,954,66208,0,11027,954,7,0
24337,0.601,0.601,186,9264,258,48007,1,0026648,258,5,0
32102,0.541,0.541,186,62407,258,63507,0,0026273,258,9,0
31342,2.388,1.000,429,1351,1887,61537,0,T065315579,1887,42,0
30309,2.364,1.000,1077,20952,2237,58229,1,Lot 210 #25 Eather Street Wilton 2571,2237,3,0
27002,2.372,1.000,1077,20952,227,52757,0,29915868,227,3,0
