idTruckToCust,idJobCustomer,idTruck,idDriver,finished,deleted,ordering,LastUpdated
1178517,842222,171,141,1,0,,2023-12-12 13:00:01
1224371,874966,338,51,1,0,,2023-12-12 13:00:01
1206601,861931,11,84,1,0,,2023-12-12 13:00:01
1194051,853476,138,189,0,0,,2023-12-12 13:00:01
1201016,857756,138,189,1,0,,2023-12-12 13:00:01
1228716,864326,53,437,1,0,,2023-12-12 13:00:01
1222481,870181,96,159,1,0,,2023-12-12 13:00:01
1156997,827917,159,204,1,0,,2023-12-12 13:00:01
1224636,874401,29,21,1,0,,2023-12-12 13:00:01
1195671,854201,135,327,1,0,,2023-12-12 13:00:01
1164292,832262,232,352,1,0,,2023-12-12 13:00:01
1207976,862686,25,24,0,0,,2023-12-12 13:00:01
1235561,881731,17,147,1,0,,2023-12-12 13:00:01
1209036,860581,337,95,1,0,,2023-12-12 13:00:01
1153902,825787,17,147,1,0,,2023-12-12 13:00:01
1144752,816752,17,147,1,0,,2023-12-12 13:00:01
1230301,834267,296,412,1,0,,2023-12-12 13:00:01
1182027,845067,138,189,1,0,,2023-12-12 13:00:01
1200326,857121,61,51,1,0,,2023-12-12 13:00:01
1180362,839852,58,392,0,0,,2023-12-12 13:00:01
1148527,822302,51,65,1,0,,2023-12-12 13:00:01
1195166,725841,337,95,1,0,,2023-12-12 13:00:01
1228316,873696,171,141,1,0,,2023-12-12 13:00:01
1213351,867356,61,51,1,0,,2023-12-12 13:00:01
1148282,822137,171,141,0,0,,2023-12-12 13:00:01
1233386,880156,96,159,1,0,,2023-12-12 13:00:01
1191756,851576,96,159,1,0,,2023-12-12 13:00:01
1178722,841712,296,412,1,0,,2023-12-12 13:00:01
1107993,797013,111,138,0,0,,2023-12-12 13:00:01
1184607,846672,40,457,1,0,,2023-12-12 13:00:01
1152122,824712,129,135,1,0,,2023-12-12 13:00:01
1154387,820752,207,0,0,0,,2023-12-12 13:00:01
1189811,850381,102,73,1,0,,2023-12-12 13:00:01
1195251,853856,338,150,1,0,,2023-12-12 13:00:01
1205251,859066,17,147,1,0,,2023-12-12 13:00:01
1211526,865661,286,198,1,0,,2023-12-12 13:00:01
1224281,874316,17,147,1,0,,2023-12-12 13:00:01
1217406,869986,102,73,0,0,,2023-12-12 13:00:01
1145257,819917,42,17,0,0,,2023-12-12 13:00:01
1156132,823532,96,159,1,0,,2023-12-12 13:00:01
1199931,856941,105,367,1,0,,2023-12-12 13:00:01
1175232,839382,108,322,1,0,,2023-12-12 13:00:01
1161807,831362,291,216,1,0,,2023-12-12 13:00:01
1207516,858841,17,147,1,0,,2023-12-12 13:00:01
1152137,824772,53,437,0,0,,2023-12-12 13:00:01
1207136,860536,159,204,1,0,,2023-12-12 13:00:01
1229846,878526,96,159,1,0,,2023-12-12 13:00:01
1200031,857061,54,0,0,0,,2023-12-12 13:00:01
1187606,846462,61,317,1,0,,2023-12-12 13:00:01
1188776,849731,135,327,0,0,,2023-12-12 13:00:01
1177522,838007,96,159,1,0,,2023-12-12 13:00:01
1157422,824857,93,85,1,0,,2023-12-12 13:00:01
1196886,854601,296,412,1,0,,2023-12-12 13:00:01
1178402,842162,58,392,1,0,,2023-12-12 13:00:01
1143757,804533,207,0,0,0,,2023-12-12 13:00:01
1167497,834537,11,84,1,0,,2023-12-12 13:00:01
1211826,866016,54,0,0,0,,2023-12-12 13:00:01
1226996,876586,6,75,1,0,,2023-12-12 13:00:01
1174882,810233,17,147,1,0,,2023-12-12 13:00:01
1193211,848771,61,317,1,0,,2023-12-12 13:00:01
1226416,875151,11,84,1,0,,2023-12-12 13:00:01
1182267,843117,67,92,1,0,,2023-12-12 13:00:01
1166817,824322,129,135,1,0,,2023-12-12 13:00:01
1212371,866651,67,92,1,0,,2023-12-12 13:00:01
1217246,858771,67,92,1,0,,2023-12-12 13:00:01
1187996,849281,58,392,1,0,,2023-12-12 13:00:01
1170202,835427,61,317,1,0,,2023-12-12 13:00:01
1217566,870261,96,159,1,0,,2023-12-12 13:00:01
1172207,813127,61,317,1,0,,2023-12-12 13:00:01
1166132,833807,93,85,1,0,,2023-12-12 13:00:01
1180762,843862,159,204,1,0,,2023-12-12 13:00:01
1201216,857881,6,75,0,0,,2023-12-12 13:00:01
1167657,831247,63,192,1,0,,2023-12-12 13:00:01
1207796,862376,337,95,1,0,,2023-12-12 13:00:01
1231306,864301,67,92,1,0,,2023-12-12 13:00:01
1165362,833207,296,412,1,0,,2023-12-12 13:00:01
1215276,868966,2,51,1,0,,2023-12-12 13:00:01
1148537,765673,286,198,1,0,,2023-12-12 13:00:01
1228381,865801,14,120,0,0,,2023-12-12 13:00:01
1200136,856981,286,198,1,0,,2023-12-12 13:00:01
1169037,835447,93,85,1,0,,2023-12-12 13:00:01
1169197,833532,61,317,1,0,,2023-12-12 13:00:01
1205346,859951,29,21,1,0,,2023-12-12 13:00:01
1146742,820167,67,92,1,0,,2023-12-12 13:00:01
1159822,830197,171,141,1,0,,2023-12-12 13:00:01
1195676,854206,135,327,1,0,,2023-12-12 13:00:01
1199701,856746,96,159,1,0,,2023-12-12 13:00:01
1209596,864501,14,120,1,0,,2023-12-12 13:00:01
1184652,846972,129,135,1,0,,2023-12-12 13:00:01
1224276,874306,17,147,1,0,,2023-12-12 13:00:01
1156382,826562,17,147,1,0,,2023-12-12 13:00:01
1186567,847842,11,84,1,0,,2023-12-12 13:00:01
1154507,826277,93,85,1,0,,2023-12-12 13:00:01
1197051,853626,96,159,1,0,,2023-12-12 13:00:01
1185117,843672,63,192,1,0,,2023-12-12 13:00:01
1205976,861406,63,192,1,0,,2023-12-12 13:00:01
1199841,851781,96,159,1,0,,2023-12-12 13:00:01
1229361,878276,96,159,1,0,,2023-12-12 13:00:01
1173117,836317,159,204,1,0,,2023-12-12 13:00:01
1207551,861701,67,92,1,0,,2023-12-12 13:00:01
1147107,819277,337,95,1,0,,2023-12-12 13:00:01
1156602,827617,67,92,1,0,,2023-12-12 13:00:01
1200516,851776,61,51,1,0,,2023-12-12 13:00:01
1200636,857251,102,73,1,0,,2023-12-12 13:00:01
1198826,852956,6,75,1,0,,2023-12-12 13:00:01
1202796,859241,337,95,1,0,,2023-12-12 13:00:01
1197061,854121,286,198,1,0,,2023-12-12 13:00:01
1181177,844292,171,141,1,0,,2023-12-12 13:00:01
1150552,822577,11,84,1,0,,2023-12-12 13:00:01
1180237,843367,63,192,1,0,,2023-12-12 13:00:01
1152452,825067,105,367,1,0,,2023-12-12 13:00:01
1202641,850006,262,120,0,0,,2023-12-12 13:00:01
1140727,814387,296,412,1,0,,2023-12-12 13:00:01
1231061,879251,135,327,0,0,,2023-12-12 13:00:01
1155692,827232,262,120,1,0,,2023-12-12 13:00:01
1213446,866021,171,141,0,0,,2023-12-12 13:00:01
1180752,843852,159,204,1,0,,2023-12-12 13:00:01
1174797,837732,17,147,1,0,,2023-12-12 13:00:01
1196751,851286,63,192,0,0,,2023-12-12 13:00:01
1218521,870906,217,54,1,0,,2023-12-12 13:00:01
1185357,846587,11,84,1,0,,2023-12-12 13:00:01
1187661,849136,232,352,1,0,,2023-12-12 13:00:01
1146402,820592,67,92,1,0,,2023-12-12 13:00:01
1148747,821287,296,412,1,0,,2023-12-12 13:00:01
1181867,844962,61,317,1,0,,2023-12-12 13:00:01
1139412,789058,296,412,1,0,,2023-12-12 13:00:01
1232201,879796,135,327,0,0,,2023-12-12 13:00:01
1197771,855211,138,189,1,0,,2023-12-12 13:00:01
1234496,881301,120,195,1,0,,2023-12-12 13:00:01
1141702,814397,168,13,1,0,,2023-12-12 13:00:01
1187771,848027,105,367,1,0,,2023-12-12 13:00:01
1190501,850901,96,159,1,0,,2023-12-12 13:00:01
1171142,836607,262,120,1,0,,2023-12-12 13:00:01
1210101,864726,338,150,1,0,,2023-12-12 13:00:01
1219021,871311,168,259,0,0,,2023-12-12 13:00:01
1217501,870621,2,51,1,0,,2023-12-12 13:00:01
1144077,819002,11,84,1,0,,2023-12-12 13:00:01
1190391,850811,42,17,1,0,,2023-12-12 13:00:01
1216926,868251,6,75,0,0,,2023-12-12 13:00:01
1232551,879806,17,147,1,0,,2023-12-12 13:00:01
1189221,850036,96,159,1,0,,2023-12-12 13:00:01
1207501,857156,67,92,1,0,,2023-12-12 13:00:01
1172952,837782,105,367,0,0,,2023-12-12 13:00:01
1191301,849106,159,204,1,0,,2023-12-12 13:00:01
1231076,879281,135,327,0,0,,2023-12-12 13:00:01
1185232,846137,337,95,1,0,,2023-12-12 13:00:01
1218806,871131,58,392,1,0,,2023-12-12 13:00:01
1176797,840607,296,412,1,0,,2023-12-12 13:00:01
1173432,838187,67,92,1,0,,2023-12-12 13:00:01
1141682,810188,67,92,1,0,,2023-12-12 13:00:01
1176512,831602,114,111,1,0,,2023-12-12 13:00:01
1219426,870776,61,317,1,0,,2023-12-12 13:00:01
1215451,865566,171,141,1,0,,2023-12-12 13:00:01
1231051,879231,135,327,0,0,,2023-12-12 13:00:01
1183187,845747,135,327,0,0,,2023-12-12 13:00:01
1185897,847287,42,17,1,0,,2023-12-12 13:00:01
1210951,865356,17,147,1,0,,2023-12-12 13:00:01
1146452,820607,114,111,1,0,,2023-12-12 13:00:01
1168072,834652,58,392,1,0,,2023-12-12 13:00:01
1202221,858931,11,84,1,0,,2023-12-12 13:00:01
1216071,869486,296,412,1,0,,2023-12-12 13:00:01
1194631,853571,338,189,1,0,,2023-12-12 13:00:01
1224816,875266,54,0,0,0,,2023-12-12 13:00:01
1237641,883101,174,45,0,0,,2023-12-12 13:00:01
1152812,825447,114,111,1,0,,2023-12-12 13:00:01
1185422,841147,17,147,1,0,,2023-12-12 13:00:01
1149137,822597,337,95,0,0,,2023-12-12 13:00:01
1196621,854891,262,452,1,0,,2023-12-12 13:00:01
1215216,868951,291,216,1,0,,2023-12-12 13:00:01
1181612,831742,14,0,0,0,,2023-12-12 13:00:01
1203286,857141,67,92,1,0,,2023-12-12 13:00:01
1210391,864891,105,367,1,0,,2023-12-12 13:00:01
1183822,846432,135,327,1,0,,2023-12-12 13:00:01
1165467,833242,171,141,1,0,,2023-12-12 13:00:01
1196611,849916,262,452,0,0,,2023-12-12 13:00:01
1160872,830622,63,192,1,0,,2023-12-12 13:00:01
1163972,832142,96,159,1,0,,2023-12-12 13:00:01
1231186,879376,11,84,1,0,,2023-12-12 13:00:01
1174597,838972,296,412,1,0,,2023-12-12 13:00:01
1181407,844557,338,150,1,0,,2023-12-12 13:00:01
1172987,837822,61,317,1,0,,2023-12-12 13:00:01
1183527,846167,337,95,1,0,,2023-12-12 13:00:01
1214521,868101,61,51,1,0,,2023-12-12 13:00:01
1180897,843997,51,65,1,0,,2023-12-12 13:00:01
1147207,820962,129,135,1,0,,2023-12-12 13:00:01
1177192,840817,232,352,1,0,,2023-12-12 13:00:01
1195751,852016,96,159,1,0,,2023-12-12 13:00:01
1167637,828337,67,92,0,0,,2023-12-12 13:00:01
1191366,848411,159,204,1,0,,2023-12-12 13:00:01
1189416,846607,11,84,1,0,,2023-12-12 13:00:01
1198246,855561,96,159,1,0,,2023-12-12 13:00:01
1214286,867881,54,0,0,0,,2023-12-12 13:00:01
1203526,859711,135,327,1,0,,2023-12-12 13:00:01
1235246,836122,102,73,1,0,,2023-12-12 13:00:01
1133382,811247,63,192,1,0,,2023-12-12 13:00:01
1208546,863321,135,327,1,0,,2023-12-12 13:00:01
1160137,829957,17,147,1,0,,2023-12-12 13:00:01
1143487,804358,114,111,1,0,,2023-12-12 13:00:01
1153542,824707,296,412,1,0,,2023-12-12 13:00:01
1172077,837057,171,141,1,0,,2023-12-12 13:00:01
1158492,828487,17,147,1,0,,2023-12-12 13:00:01
1166842,834477,67,92,1,0,,2023-12-12 13:00:01
1149342,822942,337,95,1,0,,2023-12-12 13:00:01
1214466,868031,291,216,1,0,,2023-12-12 13:00:01
1145392,820097,53,437,1,0,,2023-12-12 13:00:01
1217226,854646,53,437,1,0,,2023-12-12 13:00:01
1225126,875506,159,204,0,0,,2023-12-12 13:00:01
1198121,855506,135,327,1,0,,2023-12-12 13:00:01
1212601,865981,11,84,1,0,,2023-12-12 13:00:01
1177482,841077,17,147,1,0,,2023-12-12 13:00:01
1193546,853181,296,412,0,0,,2023-12-12 13:00:01
1190096,850721,171,141,1,0,,2023-12-12 13:00:01
1229571,878461,217,54,1,0,,2023-12-12 13:00:01
1161887,831437,58,392,1,0,,2023-12-12 13:00:01
1182437,844722,96,159,1,0,,2023-12-12 13:00:01
1193061,848361,6,75,1,0,,2023-12-12 13:00:01
1132232,811602,51,65,1,0,,2023-12-12 13:00:01
1207321,862621,114,111,1,0,,2023-12-12 13:00:01
1144972,819747,58,372,1,0,,2023-12-12 13:00:01
1231401,879451,102,73,0,0,,2023-12-12 13:00:01
1224426,875016,53,437,0,0,,2023-12-12 13:00:01
1141027,815352,129,135,1,0,,2023-12-12 13:00:01
1160672,809043,168,259,1,0,,2023-12-12 13:00:01
1236396,882461,96,159,1,0,,2023-12-12 13:00:01
1193976,853446,168,259,1,0,,2023-12-12 13:00:01
1234856,881586,129,135,1,0,,2023-12-12 13:00:01
1226926,876521,14,120,1,0,,2023-12-12 13:00:01
1231236,878976,286,198,1,0,,2023-12-12 13:00:01
1146042,820172,67,92,1,0,,2023-12-12 13:00:01
1199586,856396,129,135,1,0,,2023-12-12 13:00:01
1200336,857236,11,84,1,0,,2023-12-12 13:00:01
1231331,878591,17,147,1,0,,2023-12-12 13:00:01
1160967,830692,296,412,1,0,,2023-12-12 13:00:01
1175467,839147,286,198,1,0,,2023-12-12 13:00:01
1188491,849561,135,327,0,0,,2023-12-12 13:00:01
1228346,876631,262,452,1,0,,2023-12-12 13:00:01
1158092,828857,105,367,1,0,,2023-12-12 13:00:01
1143217,818677,58,372,1,0,,2023-12-12 13:00:01
1191871,843797,40,457,1,0,,2023-12-12 13:00:01
1172637,836112,337,95,1,0,,2023-12-12 13:00:01
1206701,862191,291,216,1,0,,2023-12-12 13:00:01
1143032,818492,105,367,1,0,,2023-12-12 13:00:01
1168452,832742,2,51,1,0,,2023-12-12 13:00:01
1171062,836117,159,204,1,0,,2023-12-12 13:00:01
1165527,833292,29,21,1,0,,2023-12-12 13:00:01
1189986,850591,61,317,1,0,,2023-12-12 13:00:01
1200341,857246,138,189,1,0,,2023-12-12 13:00:01
1214971,866251,262,452,1,0,,2023-12-12 13:00:01
1216311,851826,17,147,1,0,,2023-12-12 13:00:01
1160537,756072,296,412,1,0,,2023-12-12 13:00:01
1151752,796808,129,135,1,0,,2023-12-12 13:00:01
1210701,865011,61,317,1,0,,2023-12-12 13:00:01
1197481,853641,129,135,1,0,,2023-12-12 13:00:01
1209896,864676,291,216,1,0,,2023-12-12 13:00:01
1183982,846517,135,327,1,0,,2023-12-12 13:00:01
1225001,872536,129,135,1,0,,2023-12-12 13:00:01
1201931,858026,11,84,1,0,,2023-12-12 13:00:01
1234306,881171,96,159,0,0,,2023-12-12 13:00:01
1208146,861801,337,95,1,0,,2023-12-12 13:00:01
1174902,839102,102,73,1,0,,2023-12-12 13:00:01
1159752,830162,171,141,1,0,,2023-12-12 13:00:01
1205916,861336,138,189,0,0,,2023-12-12 13:00:01
1145802,819202,11,84,1,0,,2023-12-12 13:00:01
1233626,877781,96,159,1,0,,2023-12-12 13:00:01
1235806,881986,11,84,1,0,,2023-12-12 13:00:01
1155162,826807,338,150,1,0,,2023-12-12 13:00:01
1146347,820537,291,216,1,0,,2023-12-12 13:00:01
1192196,851976,53,437,1,0,,2023-12-12 13:00:01
1171892,837152,61,317,1,0,,2023-12-12 13:00:01
1146807,820727,51,65,1,0,,2023-12-12 13:00:01
1203536,859721,135,327,0,0,,2023-12-12 13:00:01
1219566,871781,54,0,0,0,,2023-12-12 13:00:01
1203476,859666,135,327,1,0,,2023-12-12 13:00:01
1189526,847562,135,327,1,0,,2023-12-12 13:00:01
1207111,862276,159,204,1,0,,2023-12-12 13:00:01
1182422,844687,67,92,1,0,,2023-12-12 13:00:01
1219231,871461,135,327,1,0,,2023-12-12 13:00:01
1164497,831987,159,204,1,0,,2023-12-12 13:00:01
1180957,844067,51,65,1,0,,2023-12-12 13:00:01
1187306,848511,2,8,1,0,,2023-12-12 13:00:01
1168187,834742,2,51,1,0,,2023-12-12 13:00:01
1153572,824877,286,198,1,0,,2023-12-12 13:00:01
1235746,881961,60,327,0,0,,2023-12-12 13:00:01
1161267,831002,168,259,1,0,,2023-12-12 13:00:01
1232431,877726,67,92,1,0,,2023-12-12 13:00:01
1220561,872526,114,120,1,0,,2023-12-12 13:00:01
1174692,837477,337,95,1,0,,2023-12-12 13:00:01
1181112,844222,171,141,1,0,,2023-12-12 13:00:01
1202101,858711,337,95,1,0,,2023-12-12 13:00:01
1198136,855521,135,327,1,0,,2023-12-12 13:00:01
1149942,823372,286,198,1,0,,2023-12-12 13:00:01
1150907,823507,296,412,1,0,,2023-12-12 13:00:01
1151652,824247,168,259,1,0,,2023-12-12 13:00:01
1206176,861581,11,84,1,0,,2023-12-12 13:00:01
1214976,866341,262,452,1,0,,2023-12-12 13:00:01
1189631,847587,135,327,0,0,,2023-12-12 13:00:01
1164692,832662,63,192,0,0,,2023-12-12 13:00:01
1187931,838637,291,216,1,0,,2023-12-12 13:00:01
1163762,831967,96,159,1,0,,2023-12-12 13:00:01
1206986,862551,237,0,0,0,,2023-12-12 13:00:01
1197276,852796,67,92,1,0,,2023-12-12 13:00:01
1201001,857741,93,85,1,0,,2023-12-12 13:00:01
1220921,872866,111,0,1,0,,2023-12-12 13:00:01
1152207,822292,337,95,1,0,,2023-12-12 13:00:01
1223111,872781,120,195,1,0,,2023-12-12 13:00:01
1211926,847327,337,95,1,0,,2023-12-12 13:00:01
1207806,862466,338,189,1,0,,2023-12-12 13:00:01
1213481,867476,129,135,1,0,,2023-12-12 13:00:01
1149532,823062,51,65,1,0,,2023-12-12 13:00:01
1234071,881001,61,51,1,0,,2023-12-12 13:00:01
1206161,861556,63,192,1,0,,2023-12-12 13:00:01
1225436,875556,11,84,1,0,,2023-12-12 13:00:01
1236296,873286,114,120,1,0,,2023-12-12 13:00:01
1204201,860116,286,198,1,0,,2023-12-12 13:00:01
1230951,879111,135,327,1,0,,2023-12-12 13:00:01
1145742,820292,262,120,1,0,,2023-12-12 13:00:01
1203681,859866,135,327,1,0,,2023-12-12 13:00:01
1219571,871786,17,147,1,0,,2023-12-12 13:00:01
1190441,850846,11,84,1,0,,2023-12-12 13:00:01
1199436,856081,17,147,1,0,,2023-12-12 13:00:01
1156422,826972,286,198,1,0,,2023-12-12 13:00:01
1208171,862876,217,54,1,0,,2023-12-12 13:00:01
1139587,815907,96,159,1,0,,2023-12-12 13:00:01
1203176,859466,337,95,1,0,,2023-12-12 13:00:01
1145087,816837,159,204,1,0,,2023-12-12 13:00:01
1167282,834132,296,412,1,0,,2023-12-12 13:00:01
1225806,873786,129,135,1,0,,2023-12-12 13:00:01
1201481,858166,135,327,1,0,,2023-12-12 13:00:01
1195821,854291,171,141,1,0,,2023-12-12 13:00:01
1187386,848576,61,317,0,0,,2023-12-12 13:00:01
1169322,835537,159,204,1,0,,2023-12-12 13:00:01
1072557,773432,102,73,1,0,,2023-12-12 13:00:01
1164472,832562,96,159,1,0,,2023-12-12 13:00:01
1203661,859846,135,327,1,0,,2023-12-12 13:00:01
1154457,826202,53,437,1,0,,2023-12-12 13:00:01
1214076,867681,14,120,1,0,,2023-12-12 13:00:01
1180212,843317,42,17,0,0,,2023-12-12 13:00:01
1142362,817882,114,111,1,0,,2023-12-12 13:00:01
1170732,836152,171,141,1,0,,2023-12-12 13:00:01
1228306,873686,171,141,1,0,,2023-12-12 13:00:01
1195626,854136,135,327,1,0,,2023-12-12 13:00:01
1186972,848207,67,92,1,0,,2023-12-12 13:00:01
1232461,879516,67,92,1,0,,2023-12-12 13:00:01
1237831,874026,168,21,1,0,,2023-12-12 13:00:01
1194796,853756,63,192,1,0,,2023-12-12 13:00:01
1201771,858476,96,159,1,0,,2023-12-12 13:00:01
1210856,865196,102,73,1,0,,2023-12-12 13:00:01
1151562,816927,337,95,1,0,,2023-12-12 13:00:01
1205561,860761,96,159,1,0,,2023-12-12 13:00:01
1185622,843432,67,92,1,0,,2023-12-12 13:00:01
1182077,845107,138,189,1,0,,2023-12-12 13:00:01
1175152,839227,338,150,1,0,,2023-12-12 13:00:01
1183382,845992,138,189,1,0,,2023-12-12 13:00:01
1154057,825917,11,84,1,0,,2023-12-12 13:00:01
1205721,860281,17,147,1,0,,2023-12-12 13:00:01
1199916,856926,11,84,1,0,,2023-12-12 13:00:01
1230716,879061,11,84,1,0,,2023-12-12 13:00:01
1170222,835927,61,317,1,0,,2023-12-12 13:00:01
1212546,866751,11,84,1,0,,2023-12-12 13:00:01
1197966,855336,296,412,1,0,,2023-12-12 13:00:01
1190191,850411,286,198,1,0,,2023-12-12 13:00:01
1213681,864271,17,147,1,0,,2023-12-12 13:00:01
1185537,808893,168,259,1,0,,2023-12-12 13:00:01
1177517,837897,96,159,1,0,,2023-12-12 13:00:01
1140087,816517,159,204,1,0,,2023-12-12 13:00:01
1123673,804828,286,198,1,0,,2023-12-12 13:00:01
1141512,817302,11,84,1,0,,2023-12-12 13:00:01
1199846,856811,11,84,1,0,,2023-12-12 13:00:01
1208121,862811,25,24,0,0,,2023-12-12 13:00:01
1226466,873411,14,120,1,0,,2023-12-12 13:00:01
1180637,843522,286,198,1,0,,2023-12-12 13:00:01
1207791,861001,168,259,0,0,,2023-12-12 13:00:01
1195246,853851,93,85,1,0,,2023-12-12 13:00:01
1222291,873671,217,54,1,0,,2023-12-12 13:00:01
1215746,869246,2,8,1,0,,2023-12-12 13:00:01
1178387,842102,114,111,1,0,,2023-12-12 13:00:01
1210816,865151,63,192,1,0,,2023-12-12 13:00:01
1168162,834722,159,204,1,0,,2023-12-12 13:00:01
1200226,851151,135,327,1,0,,2023-12-12 13:00:01
1206841,862471,6,75,1,0,,2023-12-12 13:00:01
1174912,835732,17,147,1,0,,2023-12-12 13:00:01
1133102,812107,286,198,1,0,,2023-12-12 13:00:01
1176327,840292,111,0,1,0,,2023-12-12 13:00:01
1167022,831552,114,452,0,0,,2023-12-12 13:00:01
1232291,871116,67,92,1,0,,2023-12-12 13:00:01
1180487,843807,171,141,1,0,,2023-12-12 13:00:01
1148827,821527,96,159,1,0,,2023-12-12 13:00:01
1160187,829797,96,159,1,0,,2023-12-12 13:00:01
1192426,838107,168,259,1,0,,2023-12-12 13:00:01
1154772,826397,93,85,1,0,,2023-12-12 13:00:01
1149692,823267,51,65,1,0,,2023-12-12 13:00:01
1220846,872791,96,159,1,0,,2023-12-12 13:00:01
1195446,819417,17,147,1,0,,2023-12-12 13:00:01
1155907,827377,61,317,1,0,,2023-12-12 13:00:01
1168367,834842,93,85,1,0,,2023-12-12 13:00:01
1196156,854696,61,317,0,0,,2023-12-12 13:00:01
1203686,859871,135,327,1,0,,2023-12-12 13:00:01
1200781,857371,286,198,0,0,,2023-12-12 13:00:01
1207126,860811,159,204,1,0,,2023-12-12 13:00:01
1203561,859746,135,327,1,0,,2023-12-12 13:00:01
1207611,854386,67,92,1,0,,2023-12-12 13:00:01
1163822,830647,53,437,1,0,,2023-12-12 13:00:01
1201361,858011,129,135,1,0,,2023-12-12 13:00:01
1202156,858826,17,147,1,0,,2023-12-12 13:00:01
1197766,855206,138,189,1,0,,2023-12-12 13:00:01
1176227,840227,114,111,1,0,,2023-12-12 13:00:01
1184342,846862,262,452,1,0,,2023-12-12 13:00:01
1167772,834057,67,92,1,0,,2023-12-12 13:00:01
1139217,815537,17,147,1,0,,2023-12-12 13:00:01
1206066,861471,338,150,1,0,,2023-12-12 13:00:01
1227871,872836,2,51,1,0,,2023-12-12 13:00:01
1227801,877211,11,84,1,0,,2023-12-12 13:00:01
1181217,844342,171,141,1,0,,2023-12-12 13:00:01
1146562,803768,53,437,1,0,,2023-12-12 13:00:01
1234436,881236,120,195,1,0,,2023-12-12 13:00:01
1160697,830467,96,159,0,0,,2023-12-12 13:00:01
1186502,847772,135,327,1,0,,2023-12-12 13:00:01
1149447,820227,159,204,1,0,,2023-12-12 13:00:01
1236221,869031,114,120,1,0,,2023-12-12 13:00:01
1187576,848921,291,216,1,0,,2023-12-12 13:00:01
1161282,830227,337,95,1,0,,2023-12-12 13:00:01
1176852,840662,138,150,1,0,,2023-12-12 13:00:01
1138377,815762,42,17,1,0,,2023-12-12 13:00:01
1155767,823807,262,120,1,0,,2023-12-12 13:00:01
1208561,863336,135,327,1,0,,2023-12-12 13:00:01
1205041,859216,262,452,1,0,,2023-12-12 13:00:01
1239661,884341,63,192,1,0,,2023-12-12 13:00:01
1219776,871836,96,159,1,0,,2024-02-02 13:00:01
1161452,831167,61,317,1,0,,2023-12-12 13:00:01
1164447,831152,296,412,1,0,,2023-12-12 13:00:01
1185297,846497,63,192,1,0,,2023-12-12 13:00:01
1158222,828967,60,327,1,0,,2023-12-12 13:00:01
1139457,809193,96,159,1,0,,2023-12-12 13:00:01
1216351,869686,11,84,1,0,,2023-12-12 13:00:01
1189721,850276,286,198,1,0,,2023-12-12 13:00:01
1163567,830797,296,412,1,0,,2023-12-12 13:00:01
1157007,827927,111,138,0,0,,2023-12-12 13:00:01
1171932,837192,114,111,1,0,,2023-12-12 13:00:01
1157047,828007,168,13,1,0,,2023-12-12 13:00:01
1210916,861861,17,147,1,0,,2023-12-12 13:00:01
1184907,847177,338,150,1,0,,2023-12-12 13:00:01
1220826,872771,129,135,1,0,,2023-12-12 13:00:01
1175667,839712,159,204,1,0,,2023-12-12 13:00:01
1221471,868496,17,147,1,0,,2023-12-12 13:00:01
1173347,836537,159,204,1,0,,2023-12-12 13:00:01
1153597,824917,296,412,1,0,,2023-12-12 13:00:01
1134647,813397,291,216,0,0,,2023-12-12 13:00:01
1132922,811762,286,198,0,0,,2023-12-12 13:00:01
1183442,846052,138,189,1,0,,2023-12-12 13:00:01
1145697,804743,262,120,1,0,,2023-12-12 13:00:01
1143667,817117,58,372,1,0,,2023-12-12 13:00:01
1134822,813082,67,92,1,0,,2023-12-12 13:00:01
1165357,833192,296,412,1,0,,2023-12-12 13:00:01
1152117,824742,129,135,1,0,,2023-12-12 13:00:01
1145877,819702,296,412,1,0,,2023-12-12 13:00:01
1205901,861321,138,189,0,0,,2023-12-12 13:00:01
1196141,854681,6,75,1,0,,2023-12-12 13:00:01
1203296,857461,96,159,1,0,,2023-12-12 13:00:01
1201716,858411,291,216,1,0,,2023-12-12 13:00:01
1145017,817817,296,412,1,0,,2023-12-12 13:00:01
1180667,843592,286,198,0,0,,2023-12-12 13:00:01
1133522,812442,63,192,1,0,,2023-12-12 13:00:01
1169002,835297,286,198,1,0,,2023-12-12 13:00:01
1146592,815317,51,65,1,0,,2023-12-12 13:00:01
1198876,856286,171,141,1,0,,2023-12-12 13:00:01
1159047,829317,129,135,1,0,,2023-12-12 13:00:01
1227281,876871,338,189,0,0,,2023-12-12 13:00:01
1223961,874391,6,75,0,0,,2023-12-12 13:00:01
1149327,822907,108,322,1,0,,2023-12-12 13:00:01
1157492,823877,58,392,1,0,,2023-12-12 13:00:01
1206771,862336,337,95,1,0,,2023-12-12 13:00:01
1202861,859306,338,150,1,0,,2023-12-12 13:00:01
1142327,812487,286,198,1,0,,2023-12-12 13:00:01
1146467,816792,67,92,1,0,,2023-12-12 13:00:01
1172792,837417,135,327,1,0,,2023-12-12 13:00:01
1210466,864181,96,159,1,0,,2023-12-12 13:00:01
1210116,852121,168,259,1,0,,2023-12-12 13:00:01
1227406,876976,17,147,0,0,,2023-12-12 13:00:01
1146702,820182,96,159,1,0,,2023-12-12 13:00:01
1190751,851031,67,92,1,0,,2023-12-12 13:00:01
1161937,831487,171,141,1,0,,2023-12-12 13:00:01
