idJobCustToItem,idJobCustomer,idJobItem,deleted
2332077,845717,1524737,0
2332082,845717,1524742,0
2365951,865361,1558446,0
2365956,865361,1558451,0
2365961,865361,1558456,0
2393866,880946,1586206,0
2393871,880946,1586211,0
2320532,839017,1513222,0
2288637,820672,1481502,0
2289227,820937,1482092,0
2318332,837697,1511037,0
2309942,832797,1502742,0
2357206,860326,1549736,0
2384971,875746,1577441,0
2384976,875746,1577446,0
2384981,875746,1577451,0
2265098,806673,1458008,0
2265103,806673,1458013,0
2265108,806673,1458018,0
2265113,806673,1458023,0
2265118,806673,1458028,0
2265123,806673,1458033,0
2265128,806673,1458038,0
2265133,806673,1458043,0
2265138,806673,1458048,0
2265143,806673,1458053,0
2265148,806673,1458058,0
2265153,806673,1458063,0
2265158,806673,1458068,0
2265163,806673,1458073,0
2265168,806673,1458078,0
2265173,806673,1458083,0
2265178,806673,1458088,0
2333452,846547,1526112,0
2333457,846547,1526117,0
2316957,837037,1509682,0
2324502,841312,1517182,0
2382181,874151,1574656,0
2287977,820387,1480842,0
2318007,837472,1510712,0
2325192,841782,1517872,0
2393261,880611,1585601,0
2322117,839992,1514807,0
2299202,826912,1492062,0
2270963,810373,1463863,0
2270968,810373,1463868,0
2378706,872686,1571181,0
2378711,872686,1571186,0
2378716,872686,1571191,0
2378721,872686,1571196,0
2373731,869896,1566206,0
2293047,823307,1485907,0
2344826,852996,1537461,0
2309962,832817,1502762,0
2309967,832817,1502767,0
2309972,832817,1502772,0
2309977,832817,1502777,0
2309982,832817,1502782,0
2318697,837932,1511402,0
2329002,843872,1521672,0
2328312,843457,1520982,0
2328317,843457,1520987,0
2328322,843457,1520992,0
2328327,843457,1520997,0
2310622,833237,1503422,0
2360241,861851,1552746,0
2372796,869276,1565286,0
2347296,854621,1539931,0
2360371,861946,1552876,0
2393886,880956,1586226,0
2393891,880956,1586231,0
2299372,827057,1492232,0
2308832,832067,1501632,0
2386841,876701,1579311,0
2386846,876701,1579316,0
2291522,822402,1484387,0
2281352,816437,1474242,0
2338671,849456,1531316,0
2338676,849456,1531321,0
2338681,849456,1531326,0
2338686,849456,1531331,0
2338691,849456,1531336,0
2290622,821922,1483487,0
2290627,821922,1483492,0
2300802,827777,1493652,0
2319662,838567,1512352,0
2344276,852706,1536911,0
2344281,852706,1536916,0
2344286,852706,1536921,0
2344291,852706,1536926,0
2344296,852706,1536931,0
2356061,859446,1548591,0
2331542,845377,1524202,0
2373221,869501,1565711,0
2054123,786698,1420423,0
2054128,786698,1420428,0
2054133,786698,1420433,0
2308842,832077,1501642,0
2308847,832077,1501647,0
2308852,832077,1501652,0
2308857,832077,1501657,0
2308862,832077,1501662,0
2331292,845192,1523962,0
2353236,857796,1545796,0
2353241,857796,1545801,0
2353246,857796,1545806,0
2353251,857796,1545811,0
2382576,874426,1575051,0
2364296,864411,1556791,0
2364301,864411,1556796,0
2376041,871236,1568516,0
2376046,871236,1568521,0
2376051,871236,1568526,0
2376056,871236,1568531,0
2363721,864081,1556216,0
2395991,882216,1588331,0
2064323,791948,1430723,0
2064328,791948,1430728,0
2285052,818657,1477922,0
2285057,818657,1477927,0
2285062,818657,1477932,0
2285067,818657,1477937,0
2285072,818657,1477942,0
2374411,870326,1566886,0
2310532,833187,1503332,0
2292962,823237,1485822,0
2390671,879046,1583011,0
2363391,863896,1555891,0
2363396,863896,1555896,0
2336996,848451,1529656,0
2303212,829107,1496062,0
2382931,874671,1575406,0
2303977,829582,1496792,0
2292987,823257,1485847,0
2350706,856316,1543291,0
2376646,870991,1569121,0
2290777,822037,1483642,0
2293437,823622,1486297,0
2293442,823622,1486302,0
2347981,854841,1540616,0
2347986,854841,1540621,0
2347991,854841,1540626,0
2347996,854841,1540631,0
2348001,854841,1540636,0
2298712,826567,1491572,0
2298717,826567,1491577,0
2298722,826567,1491582,0
2290232,821652,1483097,0
2369991,867671,1562486,0
2302097,828607,1494947,0
2302102,828607,1494952,0
2302107,828607,1494957,0
2302112,828607,1494962,0
2313427,834787,1506192,0
2307267,831512,1500067,0
2307272,831512,1500072,0
2307277,831512,1500077,0
2307282,831512,1500082,0
2307287,831512,1500087,0
2304017,829607,1496832,0
2304022,829607,1496837,0
2304027,829607,1496842,0
2330282,844637,1522952,0
2330287,844637,1522957,0
2377841,872401,1570316,0
2394551,881426,1586891,0
2343846,852401,1536481,0
2343851,852401,1536486,0
2343646,852266,1536281,0
2388651,877856,1581081,0
2330887,845007,1523557,0
2394186,881136,1586526,0
2270858,810293,1463758,0
2270863,810293,1463763,0
2370051,867691,1562546,0
2370056,867691,1562551,0
2370061,867691,1562556,0
2323257,840597,1515937,0
2297927,826062,1490787,0
2324537,841342,1517217,0
2340351,850326,1532996,0
2353561,857956,1546121,0
2353566,857956,1546126,0
2280272,815937,1473162,0
2280277,815937,1473167,0
2293787,823762,1486647,0
2293792,823762,1486652,0
2293797,823762,1486657,0
2293802,823762,1486662,0
2293807,823762,1486667,0
2332807,846177,1525467,0
2349071,855266,1541706,0
2272087,810952,1464982,0
2294712,824137,1487572,0
2285452,818787,1478322,0
2285457,818787,1478327,0
2272922,811532,1465812,0
2286857,819637,1479722,0
2286862,819637,1479727,0
2312842,834507,1505617,0
2312847,834507,1505622,0
2312852,834507,1505627,0
2390376,878866,1582716,0
2374921,870606,1567396,0
2374926,870606,1567401,0
2374931,870606,1567406,0
2374936,870606,1567411,0
2374941,870606,1567416,0
2307727,831647,1500527,0
2307732,831647,1500532,0
2307737,831647,1500537,0
2307742,831647,1500542,0
2307747,831647,1500547,0
2382541,874411,1575016,0
2382546,874411,1575021,0
2382551,874411,1575026,0
2382556,874411,1575031,0
2382561,874411,1575036,0
2362006,862951,1554511,0
2318622,837892,1511327,0
2318627,837892,1511332,0
2335007,847127,1527667,0
2358956,861126,1551461,0
2358961,861126,1551466,0
2358966,861126,1551471,0
2358971,861126,1551476,0
2358976,861126,1551481,0
2377746,872326,1570221,0
2377751,872326,1570226,0
2377756,872326,1570231,0
2377761,872326,1570236,0
2354861,858796,1547416,0
2335472,847352,1528132,0
2339761,849976,1532406,0
2339766,849976,1532411,0
2339771,849976,1532416,0
2339776,849976,1532421,0
2350616,856266,1543201,0
2349961,855921,1542596,0
2292507,822977,1485367,0
2292197,822752,1485057,0
2320122,838807,1512812,0
2266638,807583,1459548,0
2266643,807583,1459553,0
2331522,845357,1524182,0
2328252,843412,1520922,0
2265883,807153,1458793,0
2385436,875976,1577906,0
2285877,819007,1478742,0
2351271,856601,1543856,0
2351276,856601,1543861,0
2351281,856601,1543866,0
2351286,856601,1543871,0
2383971,875216,1576446,0
2383976,875216,1576451,0
2383981,875216,1576456,0
2371826,868866,1564321,0
2371831,868866,1564326,0
2371836,868866,1564331,0
2371841,868866,1564336,0
2371846,868866,1564341,0
2291542,822417,1484407,0
2381641,873776,1574116,0
2337261,848651,1529921,0
2337266,848651,1529926,0
2393046,880541,1585386,0
2393051,880541,1585391,0
2393056,880541,1585396,0
2393061,880541,1585401,0
2393066,880541,1585406,0
2294847,824232,1487707,0
2311897,833967,1504672,0
2252918,800593,1445873,0
2369496,867381,1561991,0
2333232,846422,1525892,0
2337576,848886,1530236,0
2337581,848886,1530241,0
2385496,876011,1577966,0
2340466,850406,1533111,0
2340471,850406,1533116,0
2340476,850406,1533121,0
2340481,850406,1533126,0
2340486,850406,1533131,0
2289857,821382,1482722,0
2289862,821382,1482727,0
2316327,836547,1509052,0
2313597,834892,1506362,0
2310702,833277,1503502,0
2310707,833277,1503507,0
2310712,833277,1503512,0
2310717,833277,1503517,0
2310722,833277,1503522,0
2328337,843467,1521007,0
2374396,870311,1566871,0
2290212,821632,1483077,0
2355291,859041,1547831,0
2387616,877186,1580086,0
2297532,825807,1490392,0
2297537,825807,1490397,0
2313417,834782,1506182,0
2313422,834782,1506187,0
2376991,871871,1569466,0
2376996,871871,1569471,0
2377001,871871,1569476,0
2283087,817457,1475972,0
2283092,817457,1475977,0
2283097,817457,1475982,0
2283102,817457,1475987,0
2382906,874661,1575381,0
2382911,874661,1575386,0
2319562,838502,1512252,0
2342796,851751,1535436,0
2342801,851751,1535441,0
2342806,851751,1535446,0
2361131,862506,1553636,0
2356766,860046,1549296,0
2356771,860046,1549301,0
2365871,865296,1558366,0
2375896,871171,1568371,0
2372571,869181,1565066,0
2372576,869181,1565071,0
2372581,869181,1565076,0
2309887,832752,1502687,0
2335822,847667,1528482,0
2358026,860701,1550531,0
2358031,860701,1550536,0
2312677,834437,1505452,0
2312682,834437,1505457,0
2312687,834437,1505462,0
2312692,834437,1505467,0
2312697,834437,1505472,0
2321877,839877,1514567,0
2321882,839877,1514572,0
2370186,867796,1562681,0
2340306,850286,1532951,0
2340311,850286,1532956,0
2347526,854741,1540161,0
2347531,854741,1540166,0
2347536,854741,1540171,0
2347541,854741,1540176,0
2342301,851471,1534941,0
2300612,827702,1493462,0
2300617,827702,1493467,0
2291012,822212,1483877,0
2291017,822212,1483882,0
2291022,822212,1483887,0
2370696,868106,1563191,0
2370701,868106,1563196,0
2299907,827302,1492767,0
2299912,827302,1492772,0
2299917,827302,1492777,0
2299922,827302,1492782,0
2299927,827302,1492787,0
2307182,831442,1499982,0
2378166,872561,1570641,0
2378171,872561,1570646,0
2378176,872561,1570651,0
2378181,872561,1570656,0
2375716,871066,1568191,0
2385056,875786,1577526,0
2385061,875786,1577531,0
2299207,826917,1492067,0
2344796,852966,1537431,0
2295777,824817,1488637,0
2295782,824817,1488642,0
2314517,835452,1507257,0
2382971,874701,1575446,0
2382976,874701,1575451,0
2382981,874701,1575456,0
2341461,850996,1534106,0
2341466,850996,1534111,0
2375851,871136,1568326,0
2052883,786038,1419183,0
2356886,860111,1549416,0
2309512,832507,1502312,0
2309517,832507,1502317,0
2314502,835437,1507242,0
2350631,856281,1543216,0
2356591,859891,1549121,0
2301537,828257,1494387,0
2301542,828257,1494392,0
2373391,869636,1565881,0
2373396,869636,1565886,0
2295317,824502,1488177,0
2288112,820462,1480977,0
2288117,820462,1480982,0
2288122,820462,1480987,0
2288127,820462,1480992,0
2288132,820462,1480997,0
2339256,849806,1531901,0
2325257,841832,1517937,0
2325262,841832,1517942,0
2299212,826922,1492072,0
2310477,833137,1503277,0
2303467,829237,1496287,0
2303472,829237,1496292,0
2326997,842627,1519667,0
2327002,842627,1519672,0
2327007,842627,1519677,0
2365096,864791,1557591,0
2307122,831407,1499922,0
2350061,855986,1542696,0
2287132,819857,1479997,0
2325792,842087,1518472,0
2325797,842087,1518477,0
2325802,842087,1518482,0
2325807,842087,1518487,0
2357126,860276,1549656,0
2360576,862101,1553081,0
2360581,862101,1553086,0
2334277,846837,1526937,0
2334282,846837,1526942,0
2308497,831917,1501297,0
2295527,824627,1488387,0
2295532,824627,1488392,0
2344131,852596,1536766,0
2310182,832957,1502982,0
2310187,832957,1502987,0
2310192,832957,1502992,0
2313602,834897,1506367,0
2311787,833902,1504567,0
2340611,850476,1533256,0
2377496,872251,1569971,0
2349566,855606,1542201,0
2348731,855061,1541366,0
2281577,816617,1474467,0
2320892,839217,1513582,0
2354341,858491,1546901,0
2354346,858491,1546906,0
2363561,863991,1556061,0
2312172,834122,1504947,0
2312177,834122,1504952,0
2302317,828682,1495167,0
2362486,863256,1554991,0
2324352,841222,1517032,0
2345221,853306,1537856,0
2363971,864296,1556466,0
2319352,838347,1512042,0
2344816,852986,1537451,0
2327692,843017,1520362,0
2382081,874066,1574556,0
2386916,876756,1579386,0
2295572,824652,1488432,0
2306547,831067,1499347,0
2374421,870336,1566896,0
2311792,833907,1504572,0
2311797,833907,1504577,0
2349786,855796,1542421,0
2369041,867101,1561536,0
2327147,842702,1519817,0
2325757,842062,1518437,0
2325762,842062,1518442,0
2368516,866726,1561011,0
2368521,866726,1561016,0
2270953,810368,1463853,0
2270958,810368,1463858,0
2357386,860431,1549911,0
2363266,863846,1555766,0
2363271,863846,1555771,0
2363276,863846,1555776,0
2311472,833702,1504252,0
2367346,866056,1559841,0
2353441,857891,1546001,0
2353446,857891,1546006,0
2353451,857891,1546011,0
2353456,857891,1546016,0
2341921,851241,1534561,0
2388466,877741,1580896,0
2344861,853031,1537496,0
2344866,853031,1537501,0
2344871,853031,1537506,0
2344876,853031,1537511,0
2339576,849911,1532221,0
2339581,849911,1532226,0
2339586,849911,1532231,0
2339591,849911,1532236,0
2279922,815702,1472812,0
2389206,878151,1581636,0
2300542,827662,1493402,0
2309707,832622,1502507,0
2309712,832622,1502512,0
2309717,832622,1502517,0
2365256,864901,1557751,0
2346216,853861,1538851,0
2346076,853751,1538711,0
2346081,853751,1538716,0
2389066,878031,1581496,0
2370221,867831,1562716,0
2284237,818172,1477107,0
2303247,829137,1496097,0
2311419,833664,1504206,0
2398776,884031,1591101,0
2366086,865446,1558581,0
2366091,865446,1558586,0
2296072,825002,1488932,0
2333142,846372,1525802,0
2333147,846372,1525807,0
2333152,846372,1525812,0
2333157,846372,1525817,0
2333162,846372,1525822,0
2379741,873076,1572216,0
2379746,873076,1572221,0
2379751,873076,1572226,0
2379756,873076,1572231,0
2278842,815092,1471732,0
2278847,815092,1471737,0
2377356,872126,1569831,0
2386066,876376,1578536,0
2386071,876376,1578541,0
2386076,876376,1578546,0
2386081,876376,1578551,0
2392606,880226,1584946,0
2284757,818507,1477627,0
2307232,831492,1500032,0
2364156,864366,1556651,0
2298547,826437,1491407,0
2323822,840857,1516502,0
2323827,840857,1516507,0
2323832,840857,1516512,0
2322247,840082,1514937,0
2322992,840467,1515682,0
2322997,840467,1515687,0
2323002,840467,1515692,0
2323007,840467,1515697,0
2323012,840467,1515702,0
2332522,845922,1525182,0
2334312,846852,1526972,0
2361141,862516,1553646,0
2353616,857976,1546176,0
2295057,824332,1487917,0
2283672,817832,1476552,0
2283677,817832,1476557,0
2283682,817832,1476562,0
2287537,820147,1480402,0
2287542,820147,1480407,0
2377856,872416,1570331,0
2052518,785708,1418813,0
2334837,847077,1527497,0
2334842,847077,1527502,0
2334847,847077,1527507,0
2334852,847077,1527512,0
2334857,847077,1527517,0
2385966,876326,1578436,0
2287027,819782,1479892,0
2326567,842372,1519237,0
2314977,835837,1507717,0
2320002,838757,1512692,0
2313082,834607,1505847,0
2342086,851331,1534726,0
2385761,876146,1578231,0
2283017,817407,1475902,0
2283022,817407,1475907,0
2323347,840652,1516027,0
2323352,840652,1516032,0
2323357,840652,1516037,0
2323362,840652,1516042,0
2348561,854976,1541196,0
2348566,854976,1541201,0
2279802,815622,1472692,0
2319822,838662,1512512,0
2324397,841262,1517077,0
2324402,841262,1517082,0
2324407,841262,1517087,0
2324412,841262,1517092,0
2324417,841262,1517097,0
2316767,836852,1509492,0
2340071,850111,1532716,0
2301377,828137,1494227,0
2359211,861246,1551716,0
2397626,883361,1589956,0
2280267,815932,1473157,0
2351551,856716,1544136,0
2351556,856716,1544141,0
2351561,856716,1544146,0
2351566,856716,1544151,0
2351571,856716,1544156,0
2371186,868426,1563681,0
2330302,844647,1522972,0
2330307,844647,1522977,0
2330312,844647,1522982,0
2341931,851251,1534571,0
2341936,851251,1534576,0
2294862,824242,1487722,0
2294867,824242,1487727,0
2294872,824242,1487732,0
2316912,836992,1509637,0
2316862,836947,1509587,0
2373201,869481,1565691,0
2388126,877526,1580556,0
2388131,877526,1580561,0
2388136,877526,1580566,0
2323837,840862,1516517,0
2358736,861056,1551241,0
2358741,861056,1551246,0
2358746,861056,1551251,0
2346926,854366,1539561,0
2309682,832607,1502482,0
2309687,832607,1502487,0
2344126,852591,1536761,0
2299347,827037,1492207,0
2395711,882056,1588051,0
2388711,877911,1581141,0
2387191,876911,1579661,0
2323512,840717,1516192,0
2323517,840717,1516197,0
2323522,840717,1516202,0
2309082,832202,1501882,0
2372861,869306,1565351,0
2318737,837962,1511442,0
2324802,841517,1517482,0
2277597,814422,1470487,0
2277602,814422,1470492,0
2290412,821797,1483277,0
2332147,845742,1524807,0
2332152,845742,1524812,0
2283212,817522,1476097,0
2362476,863246,1554981,0
2363111,863761,1555611,0
2393291,880621,1585631,0
2393296,880621,1585636,0
2393301,880621,1585641,0
2393306,880621,1585646,0
2252528,800338,1445483,0
2252533,800338,1445488,0
2372231,869006,1564726,0
2372236,869006,1564731,0
2372241,869006,1564736,0
2372246,869006,1564741,0
2372251,869006,1564746,0
2299217,826927,1492077,0
2349186,855326,1541821,0
2326482,842292,1519152,0
2326487,842292,1519157,0
2295327,824512,1488187,0
2314952,835812,1507692,0
2306487,831032,1499287,0
2306492,831032,1499292,0
2306497,831032,1499297,0
2287932,820352,1480797,0
2287942,820352,1480807,0
2291947,822612,1484807,0
2388656,877861,1581086,0
2279322,815367,1472212,0
2279327,815367,1472217,0
2345996,853686,1538631,0
2331427,845282,1524097,0
2331432,845282,1524102,0
2331497,845282,1524167,0
2339141,849736,1531786,0
2283662,817822,1476542,0
2324172,841062,1516852,0
2293432,823617,1486292,0
2289692,821237,1482557,0
2289697,821237,1482562,0
2385731,876126,1578201,0
2342046,851301,1534686,0
2346131,853801,1538766,0
2383016,874736,1575491,0
2356691,859971,1549221,0
2317617,837252,1510342,0
2397271,883106,1589601,0
2331457,845307,1524127,0
2363081,863731,1555581,0
2268353,808628,1461253,0
2355446,859181,1547986,0
2317102,837122,1509827,0
2296342,825202,1489202,0
2337816,849096,1530476,0
2363811,864161,1556306,0
2388726,877921,1581156,0
2273767,812062,1466657,0
2273772,812062,1466662,0
2301107,827972,1493957,0
2301112,827972,1493962,0
2316277,836502,1509002,0
2370861,868206,1563356,0
2322607,840322,1515297,0
2329142,843972,1521812,0
2329147,843972,1521817,0
2329152,843972,1521822,0
2329157,843972,1521827,0
2329162,843972,1521832,0
2292122,822702,1484982,0
2292127,822702,1484987,0
2331657,845492,1524317,0
2286907,819682,1479772,0
2365756,865221,1558251,0
2286027,819087,1478892,0
2286032,819087,1478897,0
2363966,864291,1556461,0
2347496,854731,1540131,0
2347501,854731,1540136,0
2355381,859116,1547921,0
2324467,841297,1517147,0
2324472,841297,1517152,0
2324477,841297,1517157,0
2324482,841297,1517162,0
2324487,841297,1517167,0
2362026,862966,1554531,0
2362031,862966,1554536,0
2362036,862966,1554541,0
2362041,862966,1554546,0
2268968,808998,1461868,0
2289237,820947,1482102,0
2355991,859411,1548531,0
2341896,851221,1534536,0
2295472,824607,1488332,0
2295477,824607,1488337,0
2396441,882576,1588776,0
2273807,812082,1466697,0
2292397,822892,1485257,0
2292402,822892,1485262,0
2334182,846807,1526842,0
2334187,846807,1526847,0
2334192,846807,1526852,0
2334197,846807,1526857,0
2319057,838142,1511747,0
2283302,817587,1476187,0
2283307,817587,1476192,0
2389766,878501,1582186,0
2392646,880256,1584986,0
2286672,819517,1479537,0
2317282,837162,1510007,0
2317287,837162,1510012,0
2317292,837162,1510017,0
2317297,837162,1510022,0
2317302,837162,1510027,0
2382686,874516,1575161,0
1988708,749817,1354282,0
1988713,749817,1354287,0
1988718,749817,1354292,0
2390536,878986,1582876,0
2390541,878986,1582881,0
2390546,878986,1582886,0
2297737,825942,1490597,0
2297742,825942,1490602,0
2297747,825942,1490607,0
2389056,878026,1581486,0
2389061,878026,1581491,0
2304877,830132,1497692,0
2304882,830132,1497697,0
2304887,830132,1497702,0
2304892,830132,1497707,0
2304897,830132,1497712,0
2391171,879341,1583511,0
2325107,841707,1517787,0
2331477,845327,1524147,0
2366116,865466,1558611,0
2344736,852926,1537371,0
2344741,852926,1537376,0
2341611,851071,1534251,0
2292927,823217,1485787,0
2363281,863851,1555781,0
2363286,863851,1555786,0
2332922,846227,1525582,0
2332927,846227,1525587,0
2276417,813637,1469307,0
2276422,813637,1469312,0
2290727,821997,1483592,0
2320952,839257,1513642,0
2320957,839257,1513647,0
2336397,848072,1529057,0
2299802,827272,1492662,0
2299807,827272,1492667,0
2299812,827272,1492672,0
2299817,827272,1492677,0
2299822,827272,1492682,0
2340966,850731,1533611,0
2340971,850731,1533616,0
2390296,878806,1582636,0
2390301,878806,1582641,0
2369061,867121,1561556,0
2369066,867121,1561561,0
2351106,856526,1543691,0
2351111,856526,1543696,0
2351241,856591,1543826,0
2307347,831532,1500147,0
2307352,831532,1500152,0
2307357,831532,1500157,0
2307362,831532,1500162,0
2277577,814412,1470467,0
2277582,814412,1470472,0
2313487,834817,1506252,0
2305622,830462,1498437,0
2337476,848816,1530136,0
2337481,848816,1530141,0
2328622,843692,1521292,0
2350911,856446,1543496,0
2304337,829802,1497152,0
2304342,829802,1497157,0
2340976,850736,1533621,0
2362011,862956,1554516,0
2362016,862956,1554521,0
2283912,817962,1476787,0
2303587,829322,1496402,0
2303592,829322,1496407,0
2352191,857136,1544776,0
2293177,823407,1486037,0
2337391,848746,1530051,0
2327062,842662,1519732,0
2327067,842662,1519737,0
2327072,842662,1519742,0
2348296,854911,1540931,0
2348301,854911,1540936,0
2348306,854911,1540941,0
2348311,854911,1540946,0
2348316,854911,1540951,0
2340106,850146,1532751,0
2366761,865821,1559256,0
2366766,865821,1559261,0
2366771,865821,1559266,0
2288232,820507,1481097,0
2319572,838512,1512262,0
2284982,818637,1477852,0
2284987,818637,1477857,0
2284992,818637,1477862,0
2293682,823737,1486542,0
2293687,823737,1486547,0
2293692,823737,1486552,0
2293697,823737,1486557,0
2293702,823737,1486562,0
2316857,836942,1509582,0
2346561,854086,1539196,0
2356326,859646,1548856,0
2300522,827647,1493382,0
2373526,869731,1566011,0
2373531,869731,1566016,0
2298002,826102,1490862,0
2331917,845637,1524577,0
2337431,848781,1530091,0
2342136,851366,1534776,0
2066058,793028,1432468,0
2368876,866961,1561371,0
2271302,810537,1464202,0
2391116,879306,1583456,0
2383766,875096,1576241,0
2383771,875096,1576246,0
2319992,838747,1512682,0
2394356,881276,1586696,0
2329442,844102,1522112,0
2284277,818212,1477147,0
2334952,847112,1527612,0
2334957,847112,1527617,0
2334962,847112,1527622,0
2375071,870661,1567546,0
2382256,874221,1574731,0
2344731,852921,1537366,0
2300577,827687,1493437,0
2316312,836532,1509037,0
2265758,807058,1458668,0
2283227,817537,1476112,0
2283232,817537,1476117,0
2381971,874001,1574446,0
2390211,878721,1582551,0
2331307,845207,1523977,0
2331312,845207,1523982,0
2373786,869931,1566261,0
2322242,840077,1514932,0
2287367,820017,1480232,0
2281312,816412,1474202,0
2281317,816412,1474207,0
2281322,816412,1474212,0
2290052,821522,1482917,0
2313502,834832,1506267,0
2313507,834832,1506272,0
2282317,817157,1475202,0
2282322,817157,1475207,0
2282327,817157,1475212,0
2282332,817157,1475217,0
2282337,817157,1475222,0
2282342,817157,1475227,0
2364376,864441,1556871,0
2364381,864441,1556876,0
2364386,864441,1556881,0
2364391,864441,1556886,0
2364396,864441,1556891,0
2305082,830257,1497897,0
2383046,874766,1575521,0
2289742,821282,1482607,0
2394436,881351,1586776,0
2266433,807458,1459343,0
2345066,853171,1537701,0
2359176,861221,1551681,0
2324742,841487,1517422,0
2324747,841487,1517427,0
2285177,818702,1478047,0
2285182,818702,1478052,0
2285187,818702,1478057,0
2285192,818702,1478062,0
2311282,833577,1504067,0
2318752,837972,1511457,0
2321472,839627,1514162,0
2271017,810417,1463917,0
2351741,856821,1544326,0
2382621,874451,1575096,0
2354636,858641,1547191,0
2354641,858641,1547196,0
2319332,838332,1512022,0
2327792,843107,1520462,0
2322252,840087,1514942,0
2314727,835627,1507467,0
2392236,879996,1584576,0
2392241,879996,1584581,0
2392246,879996,1584586,0
2283262,817562,1476147,0
2283267,817562,1476152,0
2321652,839762,1514342,0
2321657,839762,1514347,0
2363996,864311,1556491,0
2391196,879366,1583536,0
2312507,834362,1505282,0
2312512,834362,1505287,0
2312517,834362,1505292,0
2312522,834362,1505297,0
2312527,834362,1505302,0
2375556,870981,1568031,0
2365981,865371,1558476,0
2281792,816757,1474682,0
2349911,855891,1542546,0
2274577,812592,1467467,0
2281087,816272,1473977,0
2291562,822437,1484427,0
2291567,822437,1484432,0
2361486,862666,1553991,0
2361491,862666,1553996,0
2371156,868401,1563651,0
2346101,853771,1538736,0
2329282,844017,1521952,0
2329287,844017,1521957,0
2294362,823952,1487222,0
2294367,823952,1487227,0
2294372,823952,1487232,0
2340836,850631,1533481,0
2268828,808888,1461728,0
2358596,860986,1551101,0
2358601,860986,1551106,0
2358606,860986,1551111,0
2052658,785843,1418953,0
2341926,851246,1534566,0
2263473,805648,1456388,0
2351671,856781,1544256,0
2351676,856781,1544261,0
2365506,865051,1558001,0
2270783,810248,1463683,0
2335047,847147,1527707,0
2335052,847147,1527712,0
2295757,824797,1488617,0
2383056,874776,1575531,0
2383061,874776,1575536,0
2383066,874776,1575541,0
2383071,874776,1575546,0
2359061,861161,1551566,0
2359066,861161,1551571,0
2333942,846752,1526602,0
2333947,846752,1526607,0
2333952,846752,1526612,0
2333957,846752,1526617,0
2340421,850376,1533066,0
2340426,850376,1533071,0
2340431,850376,1533076,0
2386536,876571,1579006,0
2386541,876571,1579011,0
2386546,876571,1579016,0
2370821,868181,1563316,0
2289577,821152,1482442,0
2289582,821152,1482447,0
2401651,885836,1593971,0
2401656,885836,1593976,0
2336477,848132,1529137,0
2340671,850531,1533316,0
2377261,872056,1569736,0
2283117,817472,1476002,0
2299352,827042,1492212,0
2358201,860826,1550706,0
2389791,878516,1582211,0
2389796,878516,1582216,0
2304007,829602,1496822,0
2304012,829602,1496827,0
2346641,854161,1539276,0
2265703,807013,1458613,0
2355896,859346,1548436,0
2363786,864136,1556281,0
2394756,881566,1587096,0
2394761,881566,1587101,0
2389136,878091,1581566,0
2389141,878091,1581571,0
2322772,840417,1515462,0
2322777,840417,1515467,0
2322782,840417,1515472,0
2322787,840417,1515477,0
2322792,840417,1515482,0
2326572,842377,1519242,0
2338586,849411,1531231,0
2283152,817492,1476037,0
2283157,817492,1476042,0
2283162,817492,1476047,0
2283167,817492,1476052,0
2383521,874976,1575996,0
2376551,871586,1569026,0
2376556,871586,1569031,0
2342986,851871,1535626,0
2304217,829747,1497032,0
2288137,820467,1481002,0
2288142,820467,1481007,0
2288147,820467,1481012,0
2288152,820467,1481017,0
2288157,820467,1481022,0
2288162,820467,1481027,0
2375016,870641,1567491,0
2375021,870641,1567496,0
2280742,816082,1473632,0
2287237,819932,1480102,0
2303092,829037,1495942,0
2303097,829037,1495947,0
2303102,829037,1495952,0
2368441,866676,1560936,0
2380461,873381,1572936,0
2380466,873381,1572941,0
2380471,873381,1572946,0
2380476,873381,1572951,0
2350776,856346,1543361,0
2348646,855021,1541281,0
2298992,826737,1491852,0
2298997,826737,1491857,0
2308792,832052,1501592,0
2371731,868781,1564226,0
2371736,868781,1564231,0
2359631,861486,1552136,0
2322942,840457,1515632,0
2322947,840457,1515637,0
2322952,840457,1515642,0
2322957,840457,1515647,0
2322962,840457,1515652,0
2371026,868316,1563521,0
2371031,868316,1563526,0
2309427,832457,1502227,0
2309432,832457,1502232,0
2351056,856501,1543641,0
2335642,847507,1528302,0
2284877,818592,1477747,0
2284882,818592,1477752,0
2284887,818592,1477757,0
2280987,816217,1473877,0
2280992,816217,1473882,0
2280997,816217,1473887,0
2281002,816217,1473892,0
2281007,816217,1473897,0
2330392,844717,1523062,0
2330397,844717,1523067,0
2337341,848701,1530001,0
2297612,825862,1490472,0
2323842,840867,1516522,0
2323847,840867,1516527,0
2323852,840867,1516532,0
2292737,823107,1485597,0
2272017,810907,1464912,0
2372006,868941,1564501,0
2357581,860531,1550106,0
2285677,818917,1478542,0
2331527,845362,1524187,0
2367734,866258,1560230,0
2367738,866258,1560234,0
2327682,843007,1520352,0
2384596,875521,1577071,0
2301347,828117,1494197,0
2389606,878391,1582036,0
2349861,855846,1542496,0
2356911,860131,1549441,0
2369431,867361,1561926,0
2369436,867361,1561931,0
2369441,867361,1561936,0
2369446,867361,1561941,0
2369451,867361,1561946,0
2269153,809138,1462053,0
